scenario_index,v27_rf,v28_rf,delta_rf,v27_progress,v28_progress,delta_progress,v27_comfort,v28_comfort,delta_comfort,v27_collision,v28_collision,delta_collision,v27_overlap,v28_overlap,delta_overlap,v27_offroad,v28_offroad,delta_offroad,v27_accuracy,v28_accuracy,delta_accuracy
138,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
139,0.91314393,0.8915748,-0.021569130000000047,0.92413414,0.84510684,-0.07902730000000002,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
140,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0
141,0.96250004,0.96625006,0.0037500200000000206,1.0,1.0,0.0,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
142,0.89124995,1.0,0.10875005000000004,0.99999994,0.99999994,0.0,0.6375,1.0,0.36250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
143,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
144,0.9300108,0.95188093,0.021870129999999932,0.9482298,0.9741156,0.02588579999999996,0.8875,0.90000004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
145,0.8773608,0.82842314,-0.048937660000000105,0.93730116,0.862033,-0.07526815999999992,0.7375,0.75,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
146,0.89400667,0.8151507,-0.07885597,0.8485809,0.81092954,-0.03765136000000002,1.0,0.825,-0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
147,0.95740664,0.9403123,-0.017094339999999986,0.93915236,0.91473186,-0.024420500000000067,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
148,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
149,0.88860554,0.9163764,0.027770859999999953,0.84086496,0.8805377,0.039672739999999984,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
150,0.90937895,0.8349102,-0.07446874999999997,0.8705413,0.79630035,-0.07424094999999997,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
151,0.9297352,0.9472813,0.01754610000000001,0.8996217,0.92468745,0.025065749999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
152,0.87249726,0.8875,0.015002739999999903,0.9624961,1.0,0.037503900000000034,0.6625,0.625,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
153,0.809853,0.96624994,0.15639693999999993,0.7765757,0.99999994,0.22342424000000005,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
154,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
155,0.9554283,0.93757915,-0.01784914999999998,0.93632615,0.9108273,-0.025498849999999962,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
156,0.9886946,0.979733,-0.008961600000000014,0.98384947,0.9710471,-0.012802369999999952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
157,0.88753074,0.9150171,0.027486360000000043,0.8875439,0.9375245,0.04998059999999993,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
158,0.8898001,0.83492595,-0.054874149999999955,0.84257156,0.76417994,-0.07839162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
159,0.8573702,0.9086815,0.05131130000000006,0.9248145,0.9499022,0.025087700000000046,0.7,0.8125,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
160,0.94482386,0.7573564,-0.18746745999999992,0.92117685,0.65336627,-0.26781058,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
161,0.9386496,0.9386496,0.0,0.91235644,0.91235644,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
162,0.77390414,0.8034895,0.029585360000000005,0.8216487,0.75677073,-0.06487797000000006,0.6625,0.9125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
163,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
164,0.74442214,0.8287434,0.08432126000000006,0.7956031,0.85713345,0.061530349999999956,0.625,0.7625,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
165,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
166,0.95582926,0.98321676,0.02738750000000001,0.936899,0.9760239,0.03912490000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
167,0.9643974,0.97749996,0.013102559999999985,0.94913906,1.0,0.050860939999999966,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
168,0.90622824,0.91177887,0.005550630000000001,0.93032604,0.87396973,-0.056356309999999965,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
169,0.88304776,0.86125195,-0.02179580999999997,0.8811397,0.80178845,-0.07935124999999998,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
170,0.92159766,0.9477652,0.02616753999999999,0.8879966,0.92537886,0.03738226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
171,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
172,0.87376386,0.90239394,0.028630080000000002,0.8732341,0.86056274,-0.01267136000000002,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
173,0.9480843,0.99117947,0.04309516999999996,0.92583466,0.9873992,0.06156454,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
174,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
175,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
176,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
177,0.8618709,0.83591026,-0.02596063999999998,0.8026727,0.765586,-0.03708670000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
178,0.9090349,0.94591296,0.036878060000000046,0.87004983,0.92273283,0.052682999999999924,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
179,0.806019,0.73692644,-0.06909256000000008,0.72288424,0.6241806,-0.09870363999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
180,0.97368395,0.9467543,-0.026929649999999916,0.9624056,0.9239347,-0.038470899999999975,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
181,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
182,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
183,0.7806671,0.8278131,0.04714600000000002,0.78309584,0.8343758,0.05127996000000001,0.77500004,0.8125,0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
184,0.93732256,0.96416074,0.026838179999999934,0.9104607,0.948801,0.038340299999999994,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
185,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
186,0.9380323,0.93992424,0.0018919399999999253,0.959689,0.97310597,0.013416969999999973,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
187,1.0,0.9152174,-0.08478260000000004,1.0,0.87888193,-0.12111806999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
188,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
189,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
190,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
191,1.0,0.8908049,-0.10919509999999999,1.0000001,0.89222115,-0.10777895000000004,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
192,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
193,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
194,0.93822587,0.9471695,0.00894362999999998,0.9117512,0.92452794,0.012776740000000064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
195,0.96625006,0.99625,0.029999939999999947,1.0,1.0,0.0,0.8875,0.9875,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
196,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
197,1.0,0.9890219,-0.01097809999999999,1.0,0.98431695,-0.01568305000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
198,0.9251005,0.95004064,0.02494014,0.8930008,0.9286294,0.03562860000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
199,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
200,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
201,0.9594561,1.0,0.040543899999999966,0.99029434,1.0,0.00970565999999995,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
202,0.9113946,0.9379627,0.026568099999999983,0.87342083,0.9113753,0.03795446999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
203,0.92115784,0.9474434,0.02628556000000004,0.8873683,0.92491907,0.037550769999999956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
204,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
205,0.90380776,0.89506453,-0.00874322999999999,0.86258245,0.8500922,-0.012490250000000036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
206,0.7884857,0.8882723,0.09978660000000006,0.81569386,0.84038895,0.02469509000000003,0.725,1.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
207,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
208,0.9165527,0.9302742,0.013721500000000053,0.9129325,0.9003917,-0.012540800000000019,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
209,0.97202986,0.97202986,0.0,0.9600426,0.9600426,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
210,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
211,0.8221528,0.80159754,-0.020555259999999964,0.8048611,0.76478213,-0.04007897000000005,0.8625,0.8875,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
212,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
213,0.9912934,0.96519357,-0.026099830000000046,0.987562,0.95027643,-0.0372855700000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
214,0.90380687,0.8863309,-0.017475970000000007,0.8625812,0.83761555,-0.02496565000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
215,0.9153,0.9153,0.0,0.87900007,0.87900007,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
216,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
217,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
218,0.9173752,0.92367077,0.006295570000000028,0.9248217,0.94988686,0.02506516000000003,0.90000004,0.8625,-0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
219,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
220,0.96499884,0.9087488,-0.05625004,0.9874982,0.9874982,0.0,0.9125,0.725,-0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
221,0.9654428,0.9654428,0.0,0.9506325,0.9506325,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
222,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
223,0.9324867,0.93719196,0.004705260000000044,0.9517667,0.9638457,0.012079000000000062,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
224,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
225,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
226,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
227,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
228,0.9097452,0.91650575,0.006760549999999976,0.97820747,0.94500816,-0.03319930999999998,0.75,0.85,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
229,0.98196757,0.9451775,-0.03679007000000001,0.9742393,0.9216821,-0.05255720000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
230,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
231,0.95874995,0.95874995,0.0,1.0,1.0,0.0,0.8625,0.8625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
232,0.8840197,0.91139716,0.027377460000000076,0.88788515,0.9377102,0.04982505000000004,0.875,0.85,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
233,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
234,0.9414051,0.9414051,0.0,0.91629297,0.91629297,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
235,0.9191834,0.9102567,-0.008926699999999954,0.88454765,0.87179524,-0.012752410000000047,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
236,0.8731481,0.895648,0.022499900000000017,0.8509258,0.8509258,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
237,0.96426135,0.96426135,0.0,0.9757305,0.9757305,0.0,0.9375,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
238,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
239,0.8206709,0.83404726,0.013376359999999976,0.7759585,0.7629246,-0.013033900000000043,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
240,0.91862786,0.94494003,0.02631217000000008,0.9373255,0.9749143,0.03758879999999998,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
241,0.84011364,0.88634914,0.046235499999999985,0.8251624,0.8376416,0.012479200000000024,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
242,0.975996,0.83508635,-0.14090965,0.9657086,0.76440907,-0.20129953,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
243,0.97749996,0.9156298,-0.061870159999999896,1.0,0.879471,-0.120529,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
244,0.9548343,0.94683284,-0.008001460000000016,0.9354775,0.9240469,-0.011430599999999957,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
245,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
246,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
247,0.8542175,0.8604658,0.006248299999999984,0.8399536,0.86495113,0.024997530000000046,0.8875,0.85,-0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
248,0.8938262,0.81466836,-0.07915784000000003,0.880466,0.7352405,-0.1452255,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
249,0.93994826,0.93994826,0.0,0.91421175,0.91421175,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
250,0.96625006,0.97421265,0.007962589999999992,1.0,0.963161,-0.036838999999999955,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
251,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
252,0.8820155,0.8767902,-0.005225299999999988,0.917165,0.85612893,-0.06103607,0.8,0.925,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
253,0.9715473,1.0,0.028452699999999997,0.99149615,0.99999994,0.008503790000000011,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
254,0.94375,0.85510695,-0.08864304999999995,1.0,0.79300994,-0.20699005999999998,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
255,0.8299877,0.8681051,0.03811739999999997,0.8535539,0.9026501,0.049096200000000034,0.77500004,0.7875,0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
256,0.8761801,0.8896329,0.013452799999999931,0.8552572,0.8423327,-0.012924500000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
257,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
258,0.88623554,0.91247225,0.02623670999999994,0.8374793,0.87496036,0.037481059999999955,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
259,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
260,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
261,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
262,0.9388655,0.91261333,-0.02625217000000002,0.9126649,0.8751619,-0.03750299999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
263,0.9564356,0.97057927,0.014143669999999942,0.98597944,0.9579704,-0.02800904000000004,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
264,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
265,0.9393918,0.96540433,0.026012530000000034,0.91341686,0.9505776,0.037160740000000025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
266,1.0,0.903187,-0.09681300000000004,1.0,0.8616957,-0.13830430000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
267,0.9537062,0.95874995,0.0050437500000000135,0.98743737,1.0,0.012562630000000019,0.875,0.8625,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
268,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
269,0.95629853,0.8168999,-0.13939862999999997,0.9697122,0.7705713,-0.19914090000000007,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
270,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
271,0.92722666,0.87112886,-0.056097799999999975,0.89603806,0.8158984,-0.08013965999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
272,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
273,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
274,0.91057056,0.98497504,0.07440448,0.9258151,0.9785357,0.052720600000000006,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
275,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
276,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
277,0.93882656,0.89498454,-0.043842019999999926,0.9126093,0.8499779,-0.0626314,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
278,0.0,1.0,1.0,1.0,1.0,0.0,0.8846154,1.0,0.11538459999999995,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1
279,0.91717815,0.70052236,-0.21665579000000001,0.88168305,0.57217485,-0.3095082,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
280,0.88293976,0.9488478,0.06590804000000006,0.86491394,0.92692536,0.06201142000000004,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
281,0.9038494,0.9386999,0.034850500000000006,0.8626421,0.9124284,0.04978630000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
282,0.9550171,0.9095332,-0.04548389999999991,0.9357387,0.87076175,-0.06497695000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
283,0.96625006,0.9651682,-0.00108185999999999,1.0,0.9502403,-0.04975969999999996,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
284,0.90010303,0.9091445,0.009041469999999996,0.85729,0.8702064,0.01291640000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
285,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
286,0.97287506,0.9909296,0.018054539999999952,0.96125007,0.98704237,0.02579229999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0
