scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy,v26_basepc,v27_basepc,v26_overlap_fail,v27_overlap_fail,v26_offroad_fail,v27_offroad_fail,v26_collision_fail,v27_collision_fail,v26_zero,v27_zero,new_zero,fixed_zero,persistent_zero,new_overlap,fixed_overlap,new_offroad,fixed_offroad,new_collision,fixed_collision,v27_zero_type,v26_episode_length,v27_episode_length,v26_seconds,v27_seconds
1638,0.91871005,0.85240763,-0.0663024199999999,0.9374429,0.87486815,-0.06257475,0.875,0.8,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91871003,0.852407705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1639,0.9463057,0.85332966,-0.09297604,0.96079385,0.86011374,-0.1006801099999999,0.9125,0.83750004,-0.0749999599999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.946305695,0.85332963,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1640,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1641,0.97749996,1.0,0.02250004,1.0,1.0,0.0,0.925,1.0,0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.9775,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1642,0.82620776,0.8487199,0.02251214,0.7999396,0.83745694,0.03751734,0.8875,0.875,-0.0124999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.82620772,0.8487198579999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1643,0.8909445,0.8646944,-0.0262501,0.84420633,0.84420633,0.0,1.0,0.9125,-0.0875,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8909444309999999,0.864694431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1644,0.7820785,0.7513362,-0.0307423,0.80654067,0.7679803,-0.03856037,0.725,0.71250004,-0.0124999599999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.782078469,0.7513362219999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1645,0.91103554,0.91984767,0.00881213,0.87290794,0.88549674,0.0125887999999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.911035558,0.919847718,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1646,0.9054152,0.95693475,0.0515195499999999,0.86487883,0.9384783,0.07359947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.905415181,0.95693481,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1647,0.8485985,0.8448637,-0.0037348,0.783712,0.8105196,0.0268076,1.0,0.925,-0.0749999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.8485984,0.84486372,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1648,0.9154095,0.93224317,0.01683367,0.8791563,0.90320444,0.0240481399999999,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91540941,0.932243108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1649,0.9558143,0.9210124,-0.0348019,0.9368775,0.9621606,0.0252831,1.0,0.825,-0.175,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.95581425,0.92101242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1650,0.83120996,0.83131886,0.0001088999999999,0.8177998,0.8554555,0.0376557,0.8625,0.77500004,-0.08749996,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.83120986,0.831318862,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1651,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
1652,0.9196497,0.9394085,0.0197587999999999,0.8852138,0.961655,0.0764411999999999,1.0,0.8875,-0.1125,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.91964966,0.9394085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PASS,80,80,8.0,8.0
