scenario_index,group,reference_step,reference_seconds,lead_s,frame,time_from_start_s,risk_object_index,risk_distance,risk_static_clearance,risk_predicted_clearance,risk_dcpa,risk_tcpa_raw,risk_tcpa_clipped,risk_future_tcpa,risk_approaching,risk_closing_speed,second_object_index,second_distance,second_static_clearance,second_predicted_clearance,second_dcpa,second_future_tcpa,second_approaching,top2_mean_predicted_clearance,second_minus_first_pred_gap,num_pred_conflict_0,num_pred_conflict_1,num_pred_conflict_2,min_future_tcpa_conflict_0,min_future_tcpa_conflict_1,min_future_tcpa_conflict_2
2644,FIXED_COLLISION,40,4.0,2.0,20,2.0,12,15.102936413801306,9.169831983576708,-2.7902652486319215,3.142839181592676,1.2258606428620975,1.2258606428620975,1.2258606428620975,1,11.786762797469763,4,3.261781694181789,-2.5868943328087375,-2.5868943328087375,3.261781694181789,5.0,0,-2.6885797907203295,0.203370915823184,2,4,4,1.2258606428620975,1.2258606428620975,1.2258606428620975
2644,FIXED_COLLISION,40,4.0,1.0,30,3.0,12,4.326245454115134,-1.6068589761094634,-2.67130070329401,3.2618037269305873,0.23864305611887138,0.23864305611887138,0.23864305611887138,1,7.823337569164244,4,3.2606407942635247,-2.5880352327270018,-2.5880352327270018,3.2606407942635247,5.0,0,-2.629667968010506,0.08326547056700839,2,3,4,0.23864305611887138,0.23864305611887138,0.23864305611887138
2644,FIXED_COLLISION,40,4.0,0.5,35,3.5,4,3.276809887603846,-2.5718661393866804,-2.5718661393866804,3.276809887603846,0.0,0.0,5.0,0,8.224768118231113e-05,5,4.020122438260651,-1.7913011662220706,-1.7913011662220706,4.020122438260651,5.0,0,-2.1815836528043757,0.7805649731646098,2,3,5,5.0,5.0,2.938933070340528
2667,FIXED_COLLISION,47,4.7,3.0,17,1.7000000000000002,10,11.990762849999713,5.955962739794931,-5.518013308965836,0.5167868012389465,3.9524262982075196,3.9524262982075196,3.9524262982075196,1,3.028137423870402,30,25.064313349846476,15.801722228444804,-1.833123364685794,7.429467756715877,5.0,0,-3.675568336825815,3.684889944280042,2,2,2,3.9524262982075196,3.9524262982075196,3.9524262982075196
2667,FIXED_COLLISION,47,4.7,2.0,27,2.7,7,9.840295567774076,3.828760080147016,-5.608674472685247,0.4028610149418131,4.7518469324525086,4.7518469324525086,4.7518469324525086,1,2.067365090992243,15,15.285794169039752,9.285617271196402,-1.8486213109535674,4.151555586889782,5.0,0,-3.7286478918194073,3.7600531617316797,2,2,3,4.7518469324525086,4.7518469324525086,4.7518469324525086
2667,FIXED_COLLISION,47,4.7,1.0,37,3.7,15,13.250826041524775,7.250649143681425,-2.0296833469969506,3.970493550846399,6.917484875417848,5.0,5.0,0,1.8886877220037044,7,8.560802489462985,2.5492670018359247,-0.7239694507515724,5.2875660368754875,5.0,0,-1.3768263988742615,1.3057138962453783,2,2,2,5.0,5.0,5.0
2667,FIXED_COLLISION,47,4.7,0.5,42,4.2,7,8.226127071522734,2.2145915838956745,0.5708728638202167,6.582408351447277,4.644796217839123,4.644796217839123,4.644796217839123,1,0.6370558836686087,15,13.031097168122335,7.030920270278985,3.3902203457887357,9.390397243632085,5.0,0,1.9805466048044762,2.819347481968519,0,1,1,5.0,4.644796217839123,4.644796217839123
2689,NEW_COLLISION,66,6.6000000000000005,3.0,36,3.6,40,19.505673494424467,10.298704811801116,10.00753723273301,19.214505915356362,0.776564901882789,0.776564901882789,0.776564901882789,1,0.7442891159313247,39,34.337999354657335,25.057353082237743,12.925533251987513,22.206179524407105,5.0,0,11.466535242360262,2.9179960192545025,0,0,0,5.0,5.0,5.0
2689,NEW_COLLISION,66,6.6000000000000005,2.0,46,4.6000000000000005,23,89.77791725076118,80.4719450845542,-0.2854505967807892,9.020521569426183,1.959522174830346,1.959522174830346,1.959522174830346,1,45.3536953618743,40,21.031528327161755,11.824559644538404,11.824559644538404,21.031528327161755,5.0,0,5.769554523878807,12.110010241319193,1,1,1,1.959522174830346,1.959522174830346,1.959522174830346
2689,NEW_COLLISION,66,6.6000000000000005,1.0,56,5.6000000000000005,23,44.97288385647748,35.66691169027051,-8.42575613418933,0.8802160320176432,1.0092202169269453,1.0092202169269453,1.0092202169269453,1,44.54494210697834,39,27.344199526808506,18.063553254388914,-1.7980127768219187,7.482633495597673,4.774176911625877,1,-5.111884455505624,6.627743357367411,2,2,2,1.0092202169269453,1.0092202169269453,1.0092202169269453
2689,NEW_COLLISION,66,6.6000000000000005,0.5,61,6.1000000000000005,23,22.470930463643054,13.164958297436081,-7.265414605591268,2.040557560615705,0.4987449281140056,0.4987449281140056,0.4987449281140056,1,44.683421694767524,39,25.079899244087933,15.799252971668341,2.503720375517931,11.784366647937523,5.0,0,-2.3808471150366683,9.769134981109199,1,1,1,0.4987449281140056,0.4987449281140056,0.4987449281140056
2721,SAFE,66,6.6000000000000005,3.0,36,3.6,15,101.04246773372452,88.56601504786786,75.16566314906026,87.64211583491692,37.19776295677631,5.0,5.0,0,2.6826500530250637,15,101.04246773372452,88.56601504786786,75.16566314906026,87.64211583491692,5.0,0,75.16566314906026,0.0,0,0,0,5.0,5.0,5.0
2721,SAFE,66,6.6000000000000005,2.0,46,4.6000000000000005,15,98.75600254200297,86.27954985614632,76.85620871767168,89.33266140352833,51.58079979901529,5.0,5.0,0,1.8861684388567501,15,98.75600254200297,86.27954985614632,76.85620871767168,89.33266140352833,5.0,0,76.85620871767168,0.0,0,0,0,5.0,5.0,5.0
2721,SAFE,66,6.6000000000000005,1.0,56,5.6000000000000005,15,97.21757097417098,84.74111828831433,79.04128921874512,91.51774190460178,85.10444625628304,5.0,5.0,0,1.1400372912222796,15,97.21757097417098,84.74111828831433,79.04128921874512,91.51774190460178,5.0,0,79.04128921874512,0.0,0,0,0,5.0,5.0,5.0
2721,SAFE,66,6.6000000000000005,0.5,61,6.1000000000000005,3,87.36726133250825,78.24229545045164,4.792686696672769,13.917652578729387,2.069182747242494,2.069182747242494,2.069182747242494,1,41.1515956084142,15,96.81951542226375,84.34306273640709,80.98744338410724,93.4638960699639,5.0,0,42.890065040390006,76.19475668743446,0,0,0,5.0,5.0,5.0
2773,SAFE,75,7.5,3.0,45,4.5,2,16.408010362978644,13.202859631408247,9.832815885383905,13.037966616954302,22.280327296865018,5.0,5.0,0,0.6812298631103136,1,28.977043286184657,25.910881064301723,25.910881064301723,28.977043286184657,5.0,0,17.871848474842814,16.078065178917818,0,0,0,5.0,5.0,5.0
2773,SAFE,75,7.5,2.0,55,5.5,1,29.526285779891285,26.460123558008352,26.460123558008352,29.526285779891285,-18.040039778770286,0.0,5.0,0,-0.6454342201952716,18,52.12503491694723,46.92876704178036,37.27412421427555,42.47039208944242,2.014382390726138,1,31.867123886141954,10.8140006562672,0,0,0,5.0,5.0,5.0
2773,SAFE,75,7.5,1.0,65,6.5,1,30.011001547037036,26.944839325154103,26.944839325154103,30.011001547037036,-13.87071632226495,0.0,5.0,0,-0.5631237404120117,14,63.39391194222894,58.17353908122281,33.92832575943217,39.148698620438296,3.2953524305957904,1,30.436582542293138,6.983486434278067,0,0,0,5.0,5.0,5.0
2773,SAFE,75,7.5,0.5,70,7.0,1,30.126078318264216,27.059916096381283,27.059916096381283,30.126078318264216,-11.794868826097748,0.0,5.0,0,-0.45532645308836805,14,57.17910014828628,51.958727287280155,34.22843533761947,39.4488081986256,2.6462936600712936,1,30.64417571700038,7.16851924123819,0,0,0,5.0,5.0,5.0
2826,SAFE,78,7.800000000000001,3.0,48,4.800000000000001,4,13.151005140991916,8.072400973448644,1.3840889747190044,6.462693142262277,5.765303030749555,5.0,5.0,0,1.7612285406587853,30,14.446625378637476,9.211508509297852,9.016218063455222,14.251334932794846,0.05709435446323348,1,5.200153519087113,7.632129088736217,0,0,1,5.0,5.0,5.0
2826,SAFE,78,7.800000000000001,2.0,58,5.800000000000001,4,11.652068628216458,6.573464460673185,0.769754178542283,5.848358346085556,8.008751882725145,5.0,5.0,0,1.2672519336370252,46,48.607065120671855,43.33777102612608,11.713086800548119,16.982380895093897,0.9921016141249485,1,6.241420489545201,10.943332622005837,0,1,1,5.0,5.0,5.0
2826,SAFE,78,7.800000000000001,1.0,68,6.800000000000001,4,9.845324996750515,4.766720829207242,1.4262475449926475,6.50485171253592,4.471973791018299,4.471973791018299,4.471973791018299,1,1.240512506541982,6,12.230236193994774,9.407544498920318,2.549317246744537,5.372008941818993,0.46194825181745947,1,1.9877823958685923,1.1230697017518896,0,0,1,5.0,5.0,4.471973791018299
2826,SAFE,78,7.800000000000001,0.5,73,7.300000000000001,4,9.316460862089633,4.23785669454636,0.48474845852997994,5.563352626073253,5.393887551687639,5.0,5.0,0,1.117269259037724,6,5.667438960800476,2.8447472657260207,2.8447472657260207,5.667438960800476,5.0,0,1.6647478621280003,2.3599988071960407,0,1,1,5.0,5.0,5.0
2849,FIXED_COLLISION,39,3.9000000000000004,3.0,9,0.9,2,9.600694513546072,3.503208839107855,3.503208839107855,9.600694513546072,-5.023096957153986,0.0,5.0,0,-1.2230704717592518,12,34.10205833802675,28.026714185645133,4.096253415890665,10.171597568272283,1.0892836338582268,1,3.79973112749926,0.5930445767828099,0,0,0,5.0,5.0,5.0
2849,FIXED_COLLISION,39,3.9000000000000004,2.0,19,1.9000000000000001,3,20.326696191082394,14.351532961647603,3.7651513509783134,9.740314580413104,9.46026066791707,5.0,5.0,0,2.1283772131433163,12,10.874852011664695,4.799507859283077,4.576515746529308,10.651859898910926,0.07328833302786578,1,4.17083354875381,0.8113643955509948,0,0,0,5.0,5.0,5.0
2849,FIXED_COLLISION,39,3.9000000000000004,1.0,29,2.9000000000000004,10,39.75160582625038,33.75964123929681,-0.7144380623708848,5.277526524582689,2.6733804047016205,2.6733804047016205,2.6733804047016205,1,14.607329214029376,8,37.513743425046215,31.60122159710201,4.315236049908325,10.22775787785253,1.1056278182607395,1,1.8003989937687201,5.02967411227921,1,1,1,2.6733804047016205,2.6733804047016205,2.6733804047016205
2849,FIXED_COLLISION,39,3.9000000000000004,0.5,34,3.4000000000000004,10,32.4949189462963,26.502954359342727,2.513269076868613,8.505233663822187,2.1555022207945376,2.1555022207945376,2.1555022207945376,1,14.042553629030591,8,22.74085299956398,16.828331171619773,3.693520378731508,9.606042206675713,0.6505759902192666,1,3.1033947278000604,1.1802513018628948,0,0,0,5.0,5.0,5.0
2877,SAFE,56,5.6000000000000005,3.0,26,2.6,2,9.313675093437272,0.1249959674198653,0.1249959674198653,9.313675093437272,-1.7897184420707342,0.0,5.0,0,-1.517194238133384,23,82.27440331835616,73.08907519049477,1.595710771267715,10.781038899129115,1.8702118045564362,1,0.8603533693437901,1.4707148038478497,0,1,3,5.0,5.0,1.38219184827521
2877,SAFE,56,5.6000000000000005,2.0,36,3.6,60,42.22970800379037,26.730211962300075,-0.6184199325119941,14.881076108978302,0.9488724101331518,0.9488724101331518,0.9488724101331518,1,38.97874312658756,23,40.246873172381505,31.061545044520106,1.8657126620287219,11.051040789890122,0.8977711136663572,1,0.6236463647583639,2.484132594540716,1,1,3,0.9488724101331518,0.9488724101331518,0.8977711136663572
2877,SAFE,56,5.6000000000000005,1.0,46,4.6000000000000005,52,29.406294761613132,20.189610535979625,-0.2832543484750403,8.933429877158467,6.86923211091768,5.0,5.0,0,4.196530443856835,47,70.02842453565019,56.921961181275464,1.4054926213612582,14.51195597573598,1.6665750888785669,1,0.561119136443109,1.6887469698362985,1,1,2,5.0,5.0,1.6665750888785669
2877,SAFE,56,5.6000000000000005,0.5,51,5.1000000000000005,52,27.396854847261743,18.180170621628235,0.584889772253609,9.801573997887116,6.444127228633279,5.0,5.0,0,3.903312135491233,47,50.60160866565823,37.49514531128351,2.525243761002015,15.631707115376736,1.1931267377809598,1,1.555066766627812,1.9403539887484058,0,1,1,5.0,5.0,5.0
2925,SAFE,79,7.9,3.0,49,4.9,63,31.579513413949083,25.595800450290852,-5.275697549035162,0.7080154146230673,5.107832045671117,5.0,5.0,0,6.182214469525796,47,29.90289970276052,23.96897773737203,0.15463965048496053,6.088561615873452,4.735464128496628,1,-2.560528949275101,5.430337199520123,1,3,4,5.0,0.5871356064884441,0.5871356064884441
2925,SAFE,79,7.9,2.0,59,5.9,63,26.110289610798404,20.126576647140176,-4.433290956242585,1.5504220074156447,5.2295133306494455,5.0,5.0,0,4.9848688411471125,15,11.395841027310587,5.469831998936801,-2.521592709584283,3.4044163187895027,5.0,0,-3.477441832913434,1.9116982466583021,3,5,7,2.7675382172489007,2.7675382172489007,2.7675382172489007
2925,SAFE,79,7.9,1.0,69,6.9,2,24.28789759725062,18.361374441373535,-1.8403048079517408,4.086218347925343,4.723898184446535,4.723898184446535,4.723898184446535,1,4.995964672154546,15,10.147877297602914,4.2218682692291285,-1.305629232464173,4.620379795909613,5.0,0,-1.5729670202079569,0.5346755754875678,4,6,9,3.948095396546582,3.948095396546582,3.948095396546582
2925,SAFE,79,7.9,0.5,74,7.4,7,12.468576964760294,6.523183146205147,-2.628447418684608,3.3169463998705386,6.715080253856426,5.0,5.0,0,1.8458054952905243,2,22.002369024491603,16.07584586861452,-2.265408461927579,3.661114693949505,3.9606864009870293,1,-2.4469279403060935,0.3630389567570287,3,5,6,3.9606864009870293,3.9606864009870293,3.9606864009870293
2938,NEW_COLLISION,75,7.5,3.0,45,4.5,7,3.350837844811838,-5.720898800296846,-6.183389933490105,2.888346711618579,0.5052250272214145,0.5052250272214145,0.5052250272214145,1,1.7044841831692525,6,4.177737474997691,-4.873120756539677,-4.873455079552692,4.177403151984676,0.05187112785146166,1,-5.528422506521398,1.3099348539374125,3,3,3,0.05187112785146166,0.05187112785146166,0.05187112785146166
2938,NEW_COLLISION,75,7.5,2.0,55,5.5,7,2.9295004339894946,-6.14223621111919,-6.14223621111919,2.9295004339894946,-0.39077875050420213,0.0,5.0,0,-0.7138807910429156,6,4.420294390280942,-4.630563841256427,-4.630563841256427,4.420294390280942,5.0,0,-5.386400026187808,1.5116723698627634,2,2,2,5.0,5.0,5.0
2938,NEW_COLLISION,75,7.5,1.0,65,6.5,7,4.067930205330862,-5.003806439777822,-5.003806439777822,4.067930205330862,-1.1892308472151554,0.0,5.0,0,-1.5746550095282381,6,4.87461966779374,-4.176238563743628,-4.176238563743628,4.87461966779374,5.0,0,-4.590022501760725,0.8275678760341938,3,3,3,5.0,5.0,5.0
2938,NEW_COLLISION,75,7.5,0.5,70,7.0,7,4.857332999946772,-4.214403645161912,-4.214403645161912,4.857332999946772,-1.635738540926992,0.0,5.0,0,-1.8508013072076688,6,5.224479271525523,-3.826378960011846,-3.826378960011846,5.224479271525523,5.0,0,-4.020391302586879,0.38802468515006616,2,3,3,5.0,5.0,5.0
2967,SAFE,18,1.8,1.0,8,0.8,4,46.77331795262462,37.482672116057444,0.878314417224157,10.168960253791335,6.28948577499096,5.0,5.0,0,7.396126134745896,27,119.63724846048899,106.93075675165618,106.93075675165618,119.63724846048899,5.0,0,53.90453558444017,106.05244233443202,0,1,1,5.0,5.0,5.0
2967,SAFE,18,1.8,0.5,13,1.3,4,43.31824105638286,34.02759521981568,-3.9438084316608286,5.346837404906349,5.698407458920312,5.0,5.0,0,7.600164213369924,27,117.89721880155761,105.1907270927248,105.1907270927248,117.89721880155761,5.0,0,50.623459330531986,109.13453552438563,1,1,1,5.0,5.0,5.0
3026,FIXED_COLLISION,56,5.6000000000000005,3.0,26,2.6,18,50.14877497065971,44.93742163284323,5.916563854639216,11.12791719245569,1.5003182416937935,1.5003182416937935,1.5003182416937935,1,31.779598565814393,9,75.9576349501128,70.76191536670237,8.076617122888722,13.272336706299155,2.322517316029779,1,6.996590488763969,2.1600532682495057,0,0,0,5.0,5.0,5.0
3026,FIXED_COLLISION,56,5.6000000000000005,2.0,36,3.6,18,18.51879814600765,13.307444808191176,4.559815617274843,9.771168955091317,0.4755719282474703,0.4755719282474703,0.4755719282474703,1,28.09918982383744,9,44.52455816491796,39.328838581507526,6.113698951390186,11.309418534800619,1.3552895566523542,1,5.336757284332514,1.5538833341153424,0,0,0,5.0,5.0,5.0
3026,FIXED_COLLISION,56,5.6000000000000005,1.0,46,4.6000000000000005,9,14.707557292001544,9.511837708591111,3.21730301400148,8.413022597411913,0.3837418985510656,0.3837418985510656,0.3837418985510656,1,25.785917297116704,12,50.29604932541059,45.10362602397395,3.431273380122205,8.623696681558847,1.5123740344944796,1,3.3242881970618425,0.21397036612072462,0,0,0,5.0,5.0,5.0
3026,FIXED_COLLISION,56,5.6000000000000005,0.5,51,5.1000000000000005,9,8.684344590429667,3.488625007019234,3.488625007019234,8.684344590429667,-0.10073846115818579,0.0,5.0,0,-10.644651520200735,12,34.39678396943206,29.204360667995417,4.12141229377972,9.313835595216363,1.0289108677613026,1,3.805018650399477,0.632787286760486,0,0,0,5.0,5.0,5.0
3027,SAFE,74,7.4,3.0,44,4.4,1,3.858660081644494,-1.2967890897234287,-1.2967890897234287,3.858660081644494,-34.419739771073715,0.0,5.0,0,-0.023087511111728076,3,10.702517697421147,2.2627737592726653,2.2627737592726653,10.702517697421147,5.0,0,0.48299233477461834,3.559562848996094,1,1,1,5.0,5.0,5.0
3027,SAFE,74,7.4,2.0,54,5.4,1,3.832310360700776,-1.3231388106671464,-1.325674011739057,3.8297751596288654,1506.6317959987064,5.0,5.0,0,0.0005077149692820311,3,10.715563507006975,2.275819568858493,2.2701425089628327,10.709886447111314,5.0,0,0.4722342486118878,3.5958165207018897,1,1,1,5.0,5.0,5.0
3027,SAFE,74,7.4,1.0,64,6.4,1,3.751379235545909,-1.4040699358220134,-1.4040699358220134,3.751379235545909,0.0,0.0,5.0,0,4.104632884228677e-05,3,10.698092016137199,2.2583480779887175,2.2583480779887175,10.698092016137199,5.0,0,0.42713907108335203,3.662418013810731,1,1,1,5.0,5.0,5.0
3027,SAFE,74,7.4,0.5,69,6.9,1,3.699601013198361,-1.4558481581695615,-1.463996306226612,3.6914528651413105,351.7671728868971,5.0,5.0,0,0.0016394868204522807,3,10.696306273214415,2.256562335065933,2.2358185489404683,10.67556248708895,5.0,0,0.3859111213569282,3.69981485516708,1,1,1,5.0,5.0,5.0
3037,FIXED_COLLISION,30,3.0,3.0,0,0.0,4,37.91008959837552,24.81784250896059,-8.711829789622602,4.380417299792328,3.5509674894234236,3.5509674894234236,3.5509674894234236,1,10.533451320138894,5,79.21811074795116,66.4403007866323,-8.501669593271956,4.2761403680468995,4.115495773676576,1,-8.606749691447279,0.2101601963506461,6,6,6,0.33644612346570707,0.33644612346570707,0.33644612346570707
3037,FIXED_COLLISION,30,3.0,2.0,10,1.0,5,59.621638828864576,46.843828867545724,-10.554056707256459,2.2237532540623963,3.046114939221326,3.046114939221326,3.046114939221326,1,19.545781762561113,4,27.899759900671746,14.807512811256817,-6.273887683900686,6.818359405514244,2.7266238184830223,1,-8.413972195578573,4.280169023355773,8,8,8,0.6934898050504392,0.6934898050504392,0.6934898050504392
3037,FIXED_COLLISION,30,3.0,1.0,20,2.0,4,18.737030465084754,5.6447833756698245,-10.066368295544706,3.025878793870223,1.9436003129601354,1.9436003129601354,1.9436003129601354,1,9.388954819879116,7,4.997395009697917,-4.196505216896333,-4.196505216896333,4.997395009697917,5.0,0,-7.13143675622052,5.869863078648373,5,5,6,0.3344610833749611,0.3344610833749611,0.3344610833749611
3037,FIXED_COLLISION,30,3.0,0.5,25,2.5,7,6.242298482433026,-2.9516017441612243,-2.9516017441612243,6.242298482433026,-0.299285342773347,0.0,5.0,0,-4.419429014054874,4,14.749748005770595,1.6575009163556658,-2.8741605903478344,10.218086499067095,1.1878144406915798,1,-2.9128811672545294,0.0774411538133899,3,3,3,1.1878144406915798,1.1878144406915798,1.1878144406915798
3058,FIXED_COLLISION,60,6.0,3.0,30,3.0,5,3.2203278915772255,-1.9413877603334777,-1.9413877603334777,3.2203278915772255,-146.48561451027234,0.0,5.0,0,-0.009289179640732318,1,3.002377759408068,-1.8521576770596209,-1.8521576770596209,3.002377759408068,5.0,0,-1.8967727186965493,0.08923008327385684,4,6,9,5.0,5.0,5.0
3058,FIXED_COLLISION,60,6.0,2.0,40,4.0,5,3.2783653772078867,-1.8833502747028166,-1.8833502747028166,3.2783653772078867,-413.26323328502167,0.0,5.0,0,-0.0035153928056983336,1,3.0392955363393512,-1.8152399001283377,-1.8152399001283377,3.0392955363393512,5.0,0,-1.8492950874155771,0.06811037457447888,4,6,9,5.0,5.0,5.0
3058,FIXED_COLLISION,60,6.0,1.0,50,5.0,5,3.324789695255522,-1.8369259566551812,-1.8369259566551812,3.324789695255522,-622.7977569483509,0.0,5.0,0,-0.002457077523510939,1,3.099578755262938,-1.7549566812047508,-1.7549566812047508,3.099578755262938,5.0,0,-1.795941318929966,0.08196927545043042,4,7,9,5.0,5.0,5.0
3058,FIXED_COLLISION,60,6.0,0.5,55,5.5,5,3.3505212984101314,-1.811194353500572,-1.811194353500572,3.3505212984101314,-37.581005935152255,0.0,5.0,0,-0.04172900055427332,1,3.0986186795734407,-1.7559167568942482,-1.7559167568942482,3.0986186795734407,5.0,0,-1.78355555519741,0.0552775966063237,4,7,9,5.0,5.0,5.0
3070,SAFE,69,6.9,3.0,39,3.9000000000000004,13,10.819755162961728,4.913958501719771,-2.3874434032480565,3.518353257993901,7.341502949291711,5.0,5.0,0,1.4671869597499343,2,5.5474301262733094,-0.3624555849233362,-0.5126505151775085,5.397235196019137,5.0,0,-1.4500469592127825,1.874792888070548,2,2,2,5.0,5.0,5.0
3070,SAFE,69,6.9,2.0,49,4.9,8,53.45409516263532,44.378695879614966,-5.3281898577831885,3.747209425237166,5.12997957057966,5.0,5.0,0,10.375398026885033,2,5.893607723173056,-0.016277988023589707,-0.020065386459666712,5.889820324736979,5.0,0,-2.6741276221214276,5.308124471323522,2,3,3,5.0,5.0,5.0
3070,SAFE,69,6.9,1.0,59,5.9,8,42.99059799810958,33.915198715089225,-5.745237598378553,3.330161684641802,4.061722402265014,4.061722402265014,4.061722402265014,1,10.520816275409988,9,53.61383268215182,47.69097053360757,-2.1202196557540076,3.8026424927902505,2.71272763991637,1,-3.9327286270662807,3.6250179426245457,2,3,3,2.71272763991637,2.71272763991637,2.71272763991637
3070,SAFE,69,6.9,0.5,64,6.4,8,37.64149527112579,28.566095988105438,-5.698612005272006,3.3767872777483485,3.6312472911818685,3.6312472911818685,3.6312472911818685,1,10.28257331294732,9,43.954525536717256,38.031663388173,-1.8616307064416855,4.061231442102573,2.264708053763936,1,-3.7801213558568456,3.8369812988303202,3,3,3,2.264708053763936,2.264708053763936,2.264708053763936
