scenario_index,V25_RideFlux,V26_RideFlux,Delta_RideFlux,V25_Progress,V26_Progress,Delta_Progress,V25_Comfort,V26_Comfort,Delta_Comfort,V25_Collision,V26_Collision,Delta_Collision,V25_Overlap,V26_Overlap,Delta_Overlap,V25_OffroadBox,V26_OffroadBox,Delta_OffroadBox,V25_Accuracy,V26_Accuracy,Delta_Accuracy,V25_BasePC,V26_BasePC,Delta_BasePC
1495,0.87282467,0.88554764,0.01272297,0.87189245,0.88471097,0.012818519999999944,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8728247149999999,0.885547679,0.012722964000000059
1496,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
1497,0.96625006,0.9909706,0.024720540000000013,1.0,0.9871009,-0.012899100000000052,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.9909706299999999,0.02472062999999991
1498,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1499,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1500,0.84257334,0.87264675,0.030073410000000078,0.9251048,0.8502096,-0.07489519999999994,0.65000004,0.925,0.27499996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8425733719999999,0.8726467200000001,0.030073348000000166
1501,0.87509125,0.9110409,0.035949650000000055,0.82155895,0.8729155,0.051356549999999945,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.875091265,0.91104085,0.035949585000000006
1502,0.82383376,0.8001421,-0.023691660000000003,0.8983339,0.8591316,-0.03920230000000002,0.65000004,0.6625,0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8238337419999999,0.80014212,-0.023691621999999968
1503,0.7217612,0.8621358,0.14037460000000002,0.6507303,0.8030511,0.15232080000000003,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7217612099999999,0.8621357699999999,0.14037455999999993
1504,0.0,0.0,0.0,0.3782578,0.21104118,-0.16721661999999998,0.85714287,1.0,0.14285713,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.5219233209999999,0.44772882599999997,-0.07419449499999997
1505,0.89371175,0.92116976,0.02745800999999992,0.9499454,0.88738537,-0.0625600300000001,0.7625,1.0,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89371178,0.9211697589999999,0.02745797899999991
1506,0.89229786,0.92047995,0.02818209000000005,0.97471124,0.88639987,-0.08831137,0.7,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8922978679999999,0.920479909,0.028182041000000102
1507,0.91764957,0.92184466,0.004195089999999957,0.96271366,0.8883496,-0.07436406000000007,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.917649562,0.92184472,0.004195157999999921
1508,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1509,0.83606017,0.8568571,0.020796930000000047,0.8461573,0.7955102,-0.050647100000000056,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.83606011,0.85685714,0.020797029999999994
1510,0.7913369,0.85128117,0.05994427000000002,0.7501241,0.7875446,0.03742050000000008,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.79133687,0.85128122,0.05994434999999998
1511,0.8918805,0.90079653,0.008916030000000075,0.8455436,0.8582808,0.012737200000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89188052,0.9007965599999999,0.008916039999999903
1512,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1513,0.30045292,0.30267534,0.0022224200000000027,0.00064703595,0.0038219274,0.00317489145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.300452925165,0.30267534918,0.002222424015000002
1514,0.94890386,0.9305379,-0.018365960000000014,0.9752198,0.9007684,-0.07445139999999995,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9489038599999999,0.9305378799999999,-0.018365980000000004
1515,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1516,0.9325,0.92861885,-0.00388115,1.0,0.89802694,-0.10197305999999995,0.77500004,1.0,0.22499996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.932500012,0.9286188579999999,-0.003881154000000109
1517,0.82858914,0.9118151,0.08322596000000004,0.9747702,0.8740215,-0.10074870000000002,0.4875,1.0,0.5125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.82858914,0.91181505,0.08322591000000001
1518,0.8807656,0.8503149,-0.030450700000000053,0.88323665,0.81830704,-0.06492960999999997,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.880765655,0.850314928,-0.030450727000000066
1519,0.96250004,1.0,0.03749996,1.0,1.0,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,1.0,0.03750000000000009
1520,0.8906004,0.94303304,0.05243264000000003,0.8758576,0.9186186,0.04276099999999994,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8906003199999999,0.9430330199999999,0.0524327
1521,0.9099354,0.86013347,-0.049801929999999994,0.8713363,0.8001906,-0.07114569999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9099354099999999,0.8601334199999999,-0.04980198999999996
1522,0.9334698,0.96391976,0.030449959999999998,0.90495676,0.94845676,0.04349999999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.933469732,0.9639197319999999,0.030449999999999866
1523,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1524,0.91091615,0.97375005,0.0628339,0.94238013,1.0,0.05761987000000002,0.83750004,0.9125,0.07499995999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9109161029999999,0.9737499999999999,0.06283389699999997
1525,0.9025,0.95011514,0.04761514,1.0,0.9876644,-0.012335600000000002,0.675,0.8625,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9025,0.95011508,0.04761508000000003
1526,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1527,0.89703715,0.9221345,0.025097350000000018,0.9011245,0.88876355,-0.012360950000000037,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89703715,0.922134485,0.025097335
1528,0.83500004,0.92125,0.08624995999999996,1.0,1.0,0.0,0.45000002,0.7375,0.28749998000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.835000006,0.9212499999999999,0.08624999399999989
1529,0.85157615,0.9197203,0.06814415000000007,0.7879659,0.8853147,0.09734880000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85157613,0.9197202899999999,0.0681441599999999
1530,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1531,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1532,0.9058815,0.97413635,0.06825484999999998,0.9137593,0.9630519,0.04929259999999991,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.90588151,0.9741363299999999,0.06825481999999994
1533,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1534,0.91482013,0.87147063,-0.04334949999999993,0.9265287,0.864601,-0.06192770000000003,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91482009,0.8714706999999999,-0.04334939000000004
1535,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,1.0,1.0,0.0
1536,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1537,1.0,0.9303991,-0.06960089999999997,1.0,0.9005703,-0.09942969999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.93039921,-0.06960078999999997
1538,0.89101714,0.89101714,0.0,0.8443103,0.8443103,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.89101721,0.89101721,0.0
1539,0.94,0.9685915,0.028591500000000103,1.0,0.98727363,-0.012726369999999987,0.8,0.925,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94,0.9685915409999999,0.028591540999999943
1540,0.9171853,0.96703607,0.049850770000000044,0.8816933,0.9529086,0.07121529999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91718531,0.9670360199999999,0.049850709999999854
1541,0.9489395,0.921724,-0.02721550000000006,0.9752708,0.8881772,-0.0870936,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9489395599999999,0.92172404,-0.027215519999999938
1542,0.88498706,0.92998713,0.04500006999999995,0.89998156,0.89998156,0.0,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8849870919999999,0.929987092,0.04500000000000004
1543,0.8236532,0.9714239,0.14777070000000003,0.7962904,0.9591771,0.16288670000000005,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8236532799999999,0.97142397,0.1477706900000001
1544,0.3019242,1.0,0.6980758,0.0027488614,0.99999994,0.9972510786000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.30192420298,0.9999999580000001,0.6980757550200001
1545,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1546,0.8898945,0.8978338,0.007939299999999982,0.84270644,0.8540483,0.011341860000000037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8898945079999998,0.8978338099999998,0.007939302000000037
1547,0.9593321,0.9125309,-0.04680119999999999,0.9740459,0.87504417,-0.09900173000000001,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95933213,0.9125309189999999,-0.04680121100000001
1548,0.8129032,0.8090431,-0.003860100000000033,0.7648618,0.72720444,-0.037657360000000084,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8129032599999999,0.809043108,-0.0038601519999998946
1549,0.9225298,0.9124741,-0.0100557,0.9375427,0.87496287,-0.06257983,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92252989,0.9124740089999999,-0.0100558810000001
1550,1.0,0.9998533,-0.00014670000000005512,1.0,0.99979043,-0.00020956999999999226,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,0.9998533009999999,-0.0001466990000000834
1551,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1552,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1553,0.9071121,0.95500004,0.04788794000000007,0.93694586,1.0,0.06305413999999998,0.83750004,0.85,0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9071121139999999,0.955,0.047887886000000046
1554,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1555,0.80860656,0.85878795,0.05018138999999999,0.7855093,0.7982684,0.012759100000000023,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.80860651,0.85878788,0.05018137
1556,0.85214216,0.8633377,0.011195540000000004,0.78877455,0.8369109,0.04813635000000005,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8521421849999999,0.86333763,0.011195445000000026
1557,0.47918758,0.91092646,0.43173888,0.28812507,0.8727521,0.58462703,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.479187549,0.9109264699999999,0.43173892099999994
1558,0.95874995,0.97375005,0.015000100000000072,1.0,1.0,0.0,0.8625,0.9125,0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95875,0.9737499999999999,0.014999999999999902
1559,0.922163,0.89470786,-0.027455139999999933,0.9370186,0.8495827,-0.08743590000000001,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9221630199999999,0.8947078900000001,-0.027455129999999883
1560,0.96250004,0.95448315,-0.008016890000000054,1.0000001,0.9831902,-0.016809900000000044,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9625000699999999,0.95448314,-0.008016929999999922
1561,0.96625006,0.943133,-0.023117060000000023,1.0,0.9723329,-0.027667099999999945,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9662499999999999,0.94313303,-0.023116969999999903
1562,0.92875004,0.93633956,0.007589519999999905,1.0,0.962628,-0.03737199999999996,0.7625,0.875,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92875,0.9363395999999999,0.007589599999999974
1563,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9999999580000001,0.9999999580000001,0.0
1564,0.9906638,0.9625614,-0.028102399999999972,0.98666257,0.94651634,-0.04014623000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.990663799,0.9625614379999998,-0.028102361000000187
1565,0.8799426,1.0,0.12005739999999998,0.8284894,1.0,0.17151059999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.87994258,1.0,0.12005741999999997
1566,0.8728676,0.9513608,0.07849320000000004,0.8183822,0.9305154,0.11213320000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8728675399999999,0.9513607799999999,0.07849324000000002
1567,0.925,0.92875004,0.00375004000000001,1.0,1.0,0.0,0.75,0.7625,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9249999999999999,0.92875,0.003750000000000031
1568,0.97749996,1.0,0.022500040000000054,0.99999994,0.99999994,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9774999580000001,0.9999999580000001,0.022499999999999964
1569,0.9513777,0.93051416,-0.020863540000000014,0.9626825,0.9007344,-0.06194809999999995,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.95137775,0.93051408,-0.02086367
1570,0.96625006,0.96625006,0.0,1.0000001,1.0000001,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.96625007,0.96625007,0.0
1571,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1572,0.8511266,0.89489096,0.04376436000000006,0.8248236,0.84984416,0.02502055999999997,0.9125,1.0,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.85112652,0.8948909119999999,0.04376439199999993
1573,0.896451,0.8376856,-0.05876539999999997,0.9002872,0.80026513,-0.10002206999999996,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8964510399999999,0.8376855910000001,-0.0587654489999998
1574,0.88716793,0.9209179,0.03374996999999991,0.88702565,0.88702565,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8871679549999999,0.920917955,0.03375000000000006
1575,0.9962849,0.9942469,-0.0020379999999999843,0.9946927,0.9917813,-0.0029114000000000084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9962848899999999,0.99424691,-0.0020379799999998838
1576,0.94,1.0,0.06000000000000005,1.0,1.0,0.0,0.8,1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94,1.0,0.06000000000000005
1577,0.727045,1.0,0.27295499999999995,0.6100643,1.0,0.3899357,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.72704501,1.0,0.27295499
1578,0.93625003,1.0,0.06374997000000004,1.0,1.0,0.0,0.7875,1.0,0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9362499999999999,1.0,0.06375000000000008
1579,0.89875,0.96625006,0.06750005999999997,1.0,1.0,0.0,0.6625,0.8875,0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8987499999999999,0.9662499999999999,0.0675
1580,0.65159976,0.9850001,0.3334003400000001,0.52371395,1.0,0.47628605,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.6515997649999999,0.9849999999999999,0.33340023499999993
1581,0.9224617,0.9211487,-0.0013130000000000086,0.9374452,0.8873553,-0.05008990000000002,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92246164,0.92114871,-0.00131292999999999
1582,0.9982073,0.9953395,-0.002867799999999976,0.997439,0.9933421,-0.004096899999999959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9982073,0.99533947,-0.0028678300000000156
1583,0.9992773,0.9992773,0.0,0.9989675,0.9989675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.99927725,0.99927725,0.0
1584,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.8928572,-0.10714279999999998,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,1.0,0.9678571599999999,-0.03214284000000012
1585,0.96250004,1.0,0.03749996,1.0,1.0,0.0,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9624999999999999,1.0,0.03750000000000009
1586,0.9157783,0.90040416,-0.015374140000000036,0.9600404,0.8577202,-0.10232019999999997,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91577828,0.90040414,-0.015374139999999925
1587,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1588,0.7998853,0.8637934,0.06390810000000002,0.77305037,0.83756196,0.06451159000000006,0.8625,0.925,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7998852589999998,0.863793372,0.0639081130000001
1589,0.90727377,0.96624994,0.058976169999999994,0.9211054,0.99999994,0.07889454000000007,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9072737799999999,0.966249958,0.0589761780000001
1590,0.8113651,0.7536131,-0.057751999999999915,0.88587874,0.79801863,-0.08786011000000005,0.6375,0.65000004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8113651179999999,0.753613053,-0.05775206499999985
1591,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1592,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1593,0.91304743,0.88201904,-0.031028390000000017,0.9239962,0.87431294,-0.04968326000000001,0.8875,0.90000004,0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.91304734,0.88201907,-0.03102826999999997
1594,0.92875004,0.9405705,0.011820459999999922,1.0,0.91510063,-0.08489937000000003,0.7625,1.0,0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92875,0.940570441,0.011820441000000015
1595,0.92875004,0.95500004,0.026249999999999996,1.0,1.0,0.0,0.7625,0.85,0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.92875,0.955,0.026249999999999996
1596,0.90745085,0.89494437,-0.012506479999999986,0.89992976,0.84992045,-0.050009309999999974,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9074508320000001,0.894944315,-0.01250651700000005
1597,0.0,0.36891314,0.36891314,0.11197247,0.3984473,0.28647483,0.17142858,0.3,0.12857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,0.129809303,0.36891310999999993,0.23910380699999995
1598,0.94006824,0.91278726,-0.02728098000000001,0.9625974,0.8754103,-0.08718710000000007,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94006818,0.9127872099999998,-0.027280970000000182
1599,0.91,0.90013236,-0.009867640000000066,1.0,0.90018904,-0.09981096,0.7,0.90000004,0.20000004000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9099999999999999,0.90013234,-0.009867659999999945
1600,0.9312703,0.92130005,-0.009970249999999958,0.950029,0.88757145,-0.06245754999999997,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9312703,0.9213000149999999,-0.009970285000000079
1601,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
1602,0.8402643,0.96517295,0.12490865000000007,0.9003775,0.95024717,0.04986966999999998,0.7,1.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8402642499999999,0.9651730190000001,0.12490876900000014
1603,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
1604,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9775,1.0,0.022499999999999964
1605,0.94170487,0.92265075,-0.019054120000000063,0.9756498,0.8895011,-0.08614869999999997,0.8625,1.0,0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.94170486,0.92265077,-0.019054090000000024
1606,0.86747724,0.8320347,-0.03544254000000002,0.81068176,0.7600496,-0.05063216000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8674772319999999,0.83203472,-0.035442511999999926
1607,0.8204104,0.92950934,0.10909893999999998,0.82380044,0.89929914,0.07549870000000003,0.8125,1.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8204103079999999,0.929509398,0.10909909000000007
1608,0.91385347,0.890156,-0.023697469999999998,0.9251478,0.8752228,-0.049925,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9138534599999999,0.89015596,-0.023697499999999927
1609,0.8356189,0.98945373,0.15383482999999998,0.76516986,0.9849339,0.21976404000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.835618902,0.9894537299999999,0.15383482799999992
1610,0.7692836,0.9093978,0.14011420000000008,0.91147655,0.9241397,0.012663149999999956,0.4375,0.875,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7692835849999999,0.9093977899999999,0.14011420499999994
1611,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0,1.0,0.0
