scenario_index,v17_RideFlux,v24_RideFlux,delta_RideFlux,v17_Progress,v24_Progress,delta_Progress,v17_Comfort,v24_Comfort,delta_Comfort,v17_Collision,v24_Collision,delta_Collision,v17_Overlap,v24_Overlap,delta_Overlap,v17_OffroadBox,v24_OffroadBox,delta_OffroadBox,v17_Accuracy,v24_Accuracy,delta_Accuracy,offroad_fixed_by_v24,offroad_new_in_v24,overlap_fixed_by_v24,overlap_new_in_v24,collision_fixed_by_v24,collision_new_in_v24
2332,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
2333,0.96756953,0.9996031,0.032033569999999956,0.95367074,0.9994329,0.045762159999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2334,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2335,0.77032006,0.82038784,0.050067780000000006,0.6718858,0.7969826,0.1250968,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2336,0.87889826,0.8452881,-0.033610160000000056,0.91806895,0.9075543,-0.010514649999999959,0.7875,0.7,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2337,0.96625006,0.92178977,-0.04446029000000007,1.0,0.9364853,-0.06351470000000004,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2338,0.8249626,0.8681946,0.04323200000000005,0.7981608,0.9242065,0.12604570000000004,0.8875,0.7375,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2339,0.82818663,0.87872183,0.0505352,0.8027665,0.9338883,0.13112179999999996,0.8875,0.75,-0.13749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2340,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2341,0.9160536,0.858245,-0.05780859999999999,0.9122194,0.9260643,0.013844899999999938,0.925,0.7,-0.2250000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2342,0.0,0.7928861,0.7928861,0.49981567,0.9237658,0.42395013,0.37209302,0.4875,0.11540697999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
2343,0.6751358,0.73143446,0.056298660000000056,0.56805116,0.71276355,0.14471239000000002,0.925,0.77500004,-0.14999996000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2344,0.887019,0.89375335,0.00673435,0.8385985,0.84821904,0.00962054000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2345,0.739644,0.8497036,0.11005960000000004,0.66020566,0.8227908,0.16258514000000002,0.925,0.9125,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2346,0.89093393,0.89917815,0.008244220000000024,0.8441913,0.85596883,0.011777530000000036,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2347,0.7854887,0.8452681,0.05977939999999993,0.7417696,0.82716876,0.08539915999999992,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2348,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2349,1.0,0.89662117,-0.10337883000000003,1.0,0.8523159,-0.14768409999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2350,0.0,0.0,0.0,0.14959401,0.13771868,-0.01187532999999999,0.6,0.30769232,-0.29230767999999996,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
2351,0.8553152,0.0,-0.8553152,0.84687895,0.4181795,-0.42869945000000004,0.875,0.54285717,-0.33214283,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
2352,0.7152427,0.0,-0.7152427,0.59320384,0.6719906,0.07878675999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,False,True,False,False,False,False
2353,0.925,0.90625,-0.018750000000000044,0.99999994,0.99999994,0.0,0.75,0.6875,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2354,0.96625006,0.9933457,0.027095639999999976,1.0,0.9904938,-0.00950620000000002,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2355,0.7907757,0.8630867,0.07231100000000001,0.8671796,0.83119524,-0.03598436000000005,0.6125,0.9375,0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2356,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2357,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2358,0.8886099,0.8630334,-0.025576500000000002,0.8408713,0.80433345,-0.03653784999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2359,0.7726855,0.8638403,0.09115479999999998,0.825265,0.912629,0.087364,0.65000004,0.75,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2360,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2361,0.834952,0.94,0.10504799999999992,0.82850283,1.0,0.17149716999999998,0.85,0.8,-0.04999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2362,0.8431539,0.922455,0.07930110000000001,0.82414836,0.93743587,0.11328750999999992,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2363,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2364,0.99837494,0.99614996,-0.002224980000000043,0.9976786,0.9944999,-0.0031786999999999788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2365,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2366,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2367,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.99999994,-5.999999996841865e-08,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,False,False,False
2368,0.96625006,0.96625006,0.0,1.0,1.0,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2369,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2370,0.7210526,0.7135448,-0.007507800000000064,0.687218,0.64970684,-0.03751115999999999,0.8,0.8625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2371,0.9043606,0.832876,-0.07148460000000001,0.91158664,0.80946565,-0.10212098999999997,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2372,0.8006573,0.87449896,0.07384166000000003,0.79558176,0.9224986,0.12691683999999992,0.8125,0.7625,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2373,0.755758,0.0,-0.755758,0.69929713,0.7983924,0.09909526999999996,0.8875,0.8732394,-0.014260599999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0,-1,False,True,False,False,False,False
2374,0.8243783,0.8722691,0.04789080000000001,0.8026833,0.87645584,0.07377254,0.875,0.8625,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2375,0.0,0.80117035,0.80117035,0.23795368,0.7159576,0.47800391999999997,0.99999994,1.0,5.999999996841865e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
2376,0.80489504,0.84379673,0.03890168999999999,0.8069928,0.91613823,0.1091454300000001,0.8,0.675,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2377,1.0,0.8909523,-0.10904769999999997,1.0,0.84421766,-0.15578234000000002,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2378,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2379,0.97749996,0.85830593,-0.11919402999999995,1.0,0.7975798,-0.20242020000000005,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2380,0.8574252,0.7944085,-0.06301670000000004,0.86060745,0.7062978,-0.15430965000000008,0.85,1.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2381,0.7737268,0.7861433,0.012416499999999941,0.7249669,0.81234753,0.08738063000000007,0.8875,0.725,-0.16249999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2382,0.8978788,0.8058836,-0.09199519999999994,0.9183984,0.72804797,-0.19035042999999996,0.85,0.9875,0.13750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2383,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2384,0.8021262,0.7846143,-0.017511900000000025,0.786966,0.799449,0.01248299999999991,0.83750004,0.75,-0.08750004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2385,0.78575367,0.88761884,0.10186517000000006,0.8010766,0.92516965,0.12409304999999993,0.75,0.8,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2386,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2387,0.8315405,0.8521396,0.02059909999999998,0.82362926,0.9494851,0.12585583999999994,0.85,0.625,-0.22499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2388,0.7005138,0.68210274,-0.018411059999999924,0.6203769,0.5940753,-0.026301600000000036,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2389,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2390,0.82320035,0.85429686,0.03109651000000002,0.7902862,0.8400669,0.0497806999999999,0.90000004,0.8875,-0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2391,0.96250004,0.913202,-0.04929804000000004,1.0,0.92957425,-0.07042574999999995,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2392,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2393,0.83031285,0.8390733,0.00876045000000003,0.8486611,0.9361761,0.08751500000000001,0.7875,0.6125,-0.17499999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2394,0.872569,0.83881897,-0.033750029999999986,0.8179557,0.8179557,0.0,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2395,1.0,0.72894764,-0.27105236,1.0,0.61278236,-0.38721764000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2396,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2397,0.9760086,0.5892449,-0.38676370000000004,0.9657266,0.52034986,-0.44537673999999994,1.0,0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2398,0.8198477,0.82978535,0.00993765000000002,0.81228244,0.8371934,0.024910959999999926,0.83750004,0.8125,-0.02500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2399,0.8230602,0.8833804,0.060320199999999935,0.7472288,0.8655434,0.11831459999999994,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2400,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2401,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2402,0.89365023,0.86620677,-0.027443459999999975,0.94985753,0.97493815,0.025080619999999998,0.7625,0.6125,-0.1499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2403,0.8674469,0.8519662,-0.015480700000000014,0.8588527,0.8688803,0.010027600000000025,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2404,0.9828917,0.8357627,-0.14712900000000007,0.97555953,0.8135896,-0.16196992999999993,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2405,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2406,0.88986874,0.8864154,-0.0034533400000000825,0.9605268,0.9341649,-0.02636190000000005,0.725,0.77500004,0.05000004000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2407,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2408,0.7909256,0.0,-0.7909256,0.78703654,0.5742052,-0.21283134000000004,0.8,0.8043478,0.004347799999999902,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,False
2409,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2410,0.0,0.4695364,0.4695364,0.2495871,0.3493377,0.09975059999999997,0.3181818,0.75,0.4318182,1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,True,False
2411,0.0,0.8502142,0.8502142,1.0,0.83423465,-0.16576535000000003,0.86567163,0.8875,0.02182836999999993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0,1,1,True,False,False,False,False,False
2412,0.9057602,0.9057602,0.0,0.9135861,0.9135861,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2413,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2414,0.951223,0.999973,0.04874999999999996,0.99996144,0.99996144,0.0,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2415,0.6851074,0.0,-0.6851074,0.6626534,0.56259054,-0.10006285999999998,0.7375,0.6779661,-0.05953390000000003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,False
2416,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2417,0.0,0.71146595,0.71146595,0.0130111,0.68423706,0.6712259599999999,0.0,0.77500004,0.77500004,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,1,1,False,False,True,False,False,False
2418,0.81982833,0.87239784,0.052569509999999986,0.84975475,0.9248541,0.07509935000000001,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2419,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,-1,False,False,False,True,False,True
2420,0.85584944,0.775745,-0.08010443999999994,0.87442786,0.8242785,-0.05014935999999992,0.8125,0.6625,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2421,0.8319575,0.8645155,0.032557999999999976,0.8135108,0.91359353,0.10008273000000001,0.875,0.75,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2422,0.7858318,0.8374254,0.05159360000000002,0.7476168,0.8266792,0.07906239999999998,0.875,0.8625,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2423,0.808708,0.77247703,-0.036230969999999973,0.81244004,0.86246717,0.05002712999999992,0.8,0.5625,-0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2424,0.84194726,0.87826747,0.036320210000000075,0.7742104,0.8743107,0.10010030000000003,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2425,0.96625006,0.90739506,-0.05885499999999999,1.0,0.91592157,-0.08407843000000004,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2426,0.9017463,0.8137153,-0.08803099999999997,0.97749466,0.80887896,-0.16861569999999992,0.725,0.825,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2427,0.9175,0.5628616,-0.3546384,1.0,0.45051655,-0.54948345,0.725,0.825,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2428,0.96250004,0.9482109,-0.014289140000000033,1.0,0.9260156,-0.07398439999999995,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2429,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2430,1.0,0.9371756,-0.0628244,1.0,0.9102508,-0.08974919999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2431,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2432,0.8524977,0.8700199,0.017522199999999932,0.8374967,0.86252856,0.025031860000000017,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2433,0.9632807,0.78703004,-0.17625066,0.97968674,0.69575715,-0.28392958999999995,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2434,0.8739199,0.85326767,-0.020652229999999938,0.8680999,0.82252514,-0.04557476000000005,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2435,0.97749996,0.89819735,-0.07930260999999994,0.99999994,0.85456765,-0.14543229000000002,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2436,1.0,0.97749996,-0.022500040000000054,1.0,1.0,0.0,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2437,0.83714724,0.8208195,-0.016327739999999924,0.7727103,0.8243849,0.051674600000000015,0.9875,0.8125,-0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2438,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2439,0.90354025,0.9307098,0.027169549999999987,0.8622003,0.9492282,0.08702789999999994,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2440,0.83004344,0.9225325,0.09248906000000001,0.80006206,0.9375464,0.13748433999999998,0.90000004,0.8875,-0.012500040000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2441,0.96625006,0.92757607,-0.03867399000000005,1.0,0.9447515,-0.055248500000000034,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2442,0.92342514,0.95665133,0.033226190000000044,0.9388217,0.97557336,0.036751659999999964,0.8875,0.9125,0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2443,0.8408281,0.85344905,0.012620950000000075,0.8743973,0.9245701,0.050172799999999906,0.7625,0.6875,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2444,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2445,0.8639084,0.84606946,-0.01783893999999997,0.8055834,0.78009915,-0.025484249999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2446,0.8254612,0.8504216,0.024960399999999994,0.7988732,0.7863166,-0.012556599999999918,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2447,0.6832319,0.58643234,-0.09679956,0.5956884,0.6234747,0.02778630000000004,0.8875,0.5,-0.38749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2448,0.83486503,0.7961882,-0.038676829999999995,0.8123071,0.9124117,0.1001046000000001,0.8875,0.52500004,-0.36249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2449,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2450,0.93085426,0.8403641,-0.0904901600000001,0.93336314,0.95944864,0.026085499999999984,0.925,0.5625,-0.36250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2451,0.87147486,0.8266694,-0.044805459999999964,0.87532115,0.80059916,-0.07472199000000002,0.8625,0.8875,0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2452,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2453,0.7797863,0.9232363,0.14344999999999997,0.8889804,0.9385518,0.04957140000000004,0.52500004,0.8875,0.36249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2454,0.88099146,0.8261413,-0.05485015999999998,0.86213064,0.9498447,0.08771406000000004,0.925,0.5375,-0.38750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2455,0.82751656,0.7950388,-0.03247775999999991,0.8125236,0.78755546,-0.024968140000000028,0.8625,0.8125,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
2456,0.87721175,0.8684986,-0.008713149999999947,0.8245883,0.8121409,-0.012447399999999997,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,False,False,False,False,False,False
