scenario_index,episode_length_v17,accuracy_v17,at_fault_collision_v17,comfort_v17,distance_into_oncoming_traffic_v17,nuplan_driving_direction_compliance_v17,log_divergence_v17,offroad_v17,offroad_in_box_v17,distance_on_multiple_lanes_v17,time_on_multiple_lanes_v17,multiple_lanes_score_v17,overlap_v17,progress_ratio_v17,making_progress_v17,run_red_light_v17,sdc_off_route_v17,sdc_progression_v17,sdc_wrongway_v17,max_overspeed_m_per_s_v17,max_overspeed_km_per_h_v17,nuplan_speed_compliance_v17,min_ttc_v17,average_ttc_v17,ttc_within_bound_v17,nuplan_aggregate_score_v17,vmax_aggregate_score_v17,rideflux_aggregate_score_v17,episode_length_v25,accuracy_v25,at_fault_collision_v25,comfort_v25,distance_into_oncoming_traffic_v25,nuplan_driving_direction_compliance_v25,log_divergence_v25,offroad_v25,offroad_in_box_v25,distance_on_multiple_lanes_v25,time_on_multiple_lanes_v25,multiple_lanes_score_v25,overlap_v25,progress_ratio_v25,making_progress_v25,run_red_light_v25,sdc_off_route_v25,sdc_progression_v25,sdc_wrongway_v25,max_overspeed_m_per_s_v25,max_overspeed_km_per_h_v25,nuplan_speed_compliance_v25,min_ttc_v25,average_ttc_v25,ttc_within_bound_v25,nuplan_aggregate_score_v25,vmax_aggregate_score_v25,rideflux_aggregate_score_v25,d_RideFlux,d_Progress,d_Comfort,d_Collision,d_Overlap,d_OffroadBox,d_Accuracy,V25_PrimaryFailure
1817,80,1,0.0,1.0,0.0,1.0,4.5125318,1.0,0.0,93.955795,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,11.638629,1.0,0.0,111.99632,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1818,80,1,0.0,0.8875,0.0,1.0,8.24998,1.0,0.0,151.29733,8.0,0.0,0.0,0.84596306,1.0,0.0,0.0,0.0,0.0,1.8169327,6.5409575,0.8054215,5.0,5.0,1.0,0.0,0.0,0.8584242,80,1,0.0,0.925,0.0,1.0,7.1828446,1.0,0.0,192.89915,8.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,4.633194,16.679499,0.0,5.0,5.0,1.0,0.0,0.0,0.97749996,0.11907575999999997,0.15403688000000004,0.03750000000000009,0.0,0.0,0.0,0,PASS
1819,80,1,0.0,0.8875,0.0,1.0,10.737108,1.0,0.0,158.1547,8.0,0.0,0.0,0.8370798,1.0,0.0,0.0,0.0,0.0,3.1002235,11.160805,0.67702115,5.0,5.0,1.0,0.0,0.0,0.8522059,80,1,0.0,0.825,0.0,1.0,3.19406,1.0,0.0,181.30002,8.0,0.0,0.0,0.96240973,1.0,0.0,0.0,0.0,0.0,3.1630554,11.386999,0.0,5.0,5.0,1.0,0.0,0.0,0.92118686,0.06898096000000009,0.12532992999999992,-0.0625,0.0,0.0,0.0,0,PASS
1820,80,1,0.0,1.0,0.0,1.0,6.82055,1.0,0.0,63.62966,7.800000000000001,0.0,0.0,0.9992074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.99944514,80,1,0.0,1.0,0.0,1.0,2.0966403,1.0,0.0,42.277847,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0005548600000000459,0.0007926000000000322,0.0,0.0,0.0,0.0,0,PASS
1821,80,1,0.0,0.77500004,0.0,1.0,18.011679,1.0,0.0,73.99615,5.4,0.5,0.0,0.6994556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,4.92625,1.0,0.0,0.0,0.722119,80,1,0.0,0.65000004,0.0,1.0,35.546387,1.0,0.0,147.65341,7.7,0.0,0.0,0.8491475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,4.7675004,1.0,0.0,0.0,0.78940326,0.0672842600000001,0.1496919000000001,-0.125,0.0,0.0,0.0,0,PASS
1822,80,1,0.0,1.0,0.0,1.0,2.5630345,1.0,0.0,6.5962315,7.800000000000001,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.51177657,1.0,0.0,0.5106365,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1823,80,1,0.0,0.7875,0.0,1.0,13.681708,0.0,0.0,54.456306,5.2,0.5,0.0,0.70479536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.88118607,0.8209988,0.7296068,80,1,0.0,0.85,0.0,1.0,7.674166,0.0,0.0,10.434017,0.7000000000000001,1.0,0.0,0.8467746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9333671,0.9438881,0.84774226,0.11813545999999997,0.14197924000000006,0.0625,0.0,0.0,0.0,0,PASS
1824,80,1,0.0,0.9375,0.0,1.0,6.6474223,1.0,0.0,94.87096,5.300000000000001,0.5,0.0,0.8877086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.90264606,80,1,0.0,0.8125,0.0,1.0,3.2550263,1.0,0.0,36.824,1.9,1.0,0.0,0.9501529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.908857,0.006210939999999998,0.06244430000000001,-0.125,0.0,0.0,0.0,0,PASS
1825,80,1,0.0,1.0,0.0,1.0,0.07028091,1.0,0.0,0.062038418,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,2.9817302,1.0,0.0,6.715889,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1826,80,1,0.0,0.75,0.0,1.0,12.797427,0.0,0.0,39.95311,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.96875,0.81578946,0.925,80,1,0.0,1.0,0.0,1.0,5.8074756,0.0,0.0,0.5768669,8.0,0.0,0.0,0.018880943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.31321666,-0.6117833400000001,-0.981119057,0.25,0.0,0.0,0.0,0,LOW_PROGRESS
1827,80,1,0.0,0.77500004,0.0,1.0,11.433062,1.0,0.0,56.293896,7.5,0.0,0.0,0.67898756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.7077913,80,1,0.0,0.8875,0.0,1.0,6.3185744,1.0,0.0,79.58197,8.0,0.0,0.0,0.8857929,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,4.49375,1.0,0.0,0.0,0.88630503,0.17851373000000004,0.20680533999999995,0.11249995999999995,0.0,0.0,0.0,0,PASS
1828,80,1,0.0,0.7375,0.0,1.0,12.678315,0.0,0.0,146.04504,7.300000000000001,0.0,0.0,0.82492965,1.0,0.0,0.0,0.0,0.0,3.7932014,13.655525,0.6518929,5.0,5.0,1.0,0.82545125,0.6951169,0.79870075,80,1,0.0,0.83750004,0.0,1.0,5.628433,0.0,0.0,174.99911,7.800000000000001,0.0,0.0,0.9374618,1.0,0.0,0.0,0.0,0.0,3.799986,13.679949,0.0,5.0,5.0,1.0,0.71014434,0.59801626,0.90747327,0.10877252000000004,0.11253215000000005,0.10000003999999996,0.0,0.0,0.0,0,PASS
1829,80,1,0.0,0.85,0.0,1.0,11.367202,1.0,0.0,25.349705,1.3,1.0,0.0,0.83462334,1.0,0.0,0.0,0.0,0.0,0.85006905,3.0602484,0.9669912,5.0,5.0,1.0,0.0,0.0,0.8392364,80,1,0.0,0.8125,0.0,1.0,9.040472,1.0,0.0,97.77985,4.800000000000001,0.5,0.0,0.9108119,1.0,0.0,0.0,0.0,0.0,1.1711292,4.216065,0.8792065,5.0,5.0,1.0,0.0,0.0,0.8813183,0.042081900000000005,0.07618855999999996,-0.03749999999999998,0.0,0.0,0.0,0,PASS
1830,80,1,0.0,0.8875,0.0,1.0,8.179436,1.0,0.0,120.89789,8.0,0.0,0.0,0.8382243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.85300696,80,1,0.0,0.8125,0.0,1.0,1.8801597,1.0,0.0,140.43814,8.0,0.0,0.0,0.9764204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9272443,0.07423734000000004,0.13819609999999993,-0.07499999999999996,0.0,0.0,0.0,0,PASS
1831,80,1,0.0,0.925,0.0,1.0,2.846523,1.0,0.0,125.04273,6.7,0.0,0.0,0.94922876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.94196016,80,1,0.0,0.875,0.0,1.0,3.4411123,1.0,0.0,154.08372,7.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7146969,2.5729086,0.8093297,5.0,5.0,1.0,0.0,0.0,0.96250004,0.020539879999999955,0.050771239999999995,-0.050000000000000044,0.0,0.0,0.0,0,PASS
1832,80,1,0.0,1.0,0.0,1.0,0.34833327,1.0,0.0,0.0,0.0,1.0,0.0,0.16711047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.41697732,80,1,0.0,0.9125,0.0,1.0,4.348907,1.0,0.0,9.0223,7.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97375005,0.55677273,0.83288953,-0.08750000000000002,0.0,0.0,0.0,0,PASS
1833,80,1,0.0,0.8875,0.0,1.0,10.40745,1.0,0.0,89.4287,7.6,0.0,0.0,0.7691947,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.80468637,80,1,0.0,0.875,0.0,1.0,29.567892,1.0,0.0,124.152374,7.9,0.0,0.0,0.9040647,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.89534533,0.09065896000000007,0.13487000000000005,-0.012499999999999956,0.0,0.0,0.0,0,PASS
1834,80,1,0.0,0.925,0.0,1.0,7.675326,1.0,0.0,139.95749,8.0,0.0,0.0,0.8497211,1.0,0.0,0.0,0.0,0.0,0.6335087,2.2806313,0.98538435,5.0,5.0,1.0,0.0,0.0,0.87230474,80,1,0.0,0.925,0.0,1.0,1.4486535,1.0,0.0,159.92365,8.0,0.0,0.0,0.97491354,1.0,0.0,0.0,0.0,0.0,0.80226517,2.8881545,0.9336662,5.0,5.0,1.0,0.0,0.0,0.9599395,0.08763475999999992,0.12519243999999996,0.0,0.0,0.0,0.0,0,PASS
1835,80,1,0.0,0.8875,0.0,1.0,6.398687,1.0,0.0,24.466228,3.0,1.0,0.0,0.80324143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,4.4525,1.0,0.0,0.0,0.82851905,43,0,0.0,0.5813953,0.0,1.0,2.2439396,1.0,1.0,33.583595,4.3,0.5,0.0,0.46081167,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,4.7395344,1.0,0.0,0.0,0.0,-0.82851905,-0.34242976,-0.3061047,0.0,0.0,1.0,-1,OFFROAD
1836,80,1,0.0,0.9125,0.0,1.0,14.979871,1.0,0.0,73.77289,8.0,0.0,0.0,0.6623386,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.73738706,80,1,0.0,0.8875,0.0,1.0,6.339441,1.0,0.0,96.79959,7.800000000000001,0.0,0.0,0.88678783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.88700145,0.14961438999999999,0.22444923000000006,-0.025000000000000022,0.0,0.0,0.0,0,PASS
1837,80,1,0.0,1.0,0.0,1.0,11.825328,1.0,0.0,120.49657,8.0,0.0,0.0,0.7750894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8425626,80,1,0.0,0.8875,0.0,1.0,5.1956787,1.0,0.0,141.56868,8.0,0.0,0.0,0.91240543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.90493375,0.06237114999999993,0.13731602999999992,-0.11250000000000004,0.0,0.0,0.0,0,PASS
1838,80,1,0.0,1.0,0.0,1.0,0.08217298,0.0,0.0,0.11373693,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,80,1,0.0,1.0,0.0,1.0,1.1094631,0.0,0.0,1.4853518,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1839,80,1,0.0,1.0,0.0,1.0,3.3839004,1.0,0.0,8.397747,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.8652158,1.0,0.0,0.8453129,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1840,80,1,0.0,0.8875,0.0,1.0,3.0577772,0.0,0.0,102.8566,6.2,0.0,0.0,0.9218312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.9615097,0.8096924,0.91153187,80,1,0.0,1.0,0.0,1.0,5.171474,0.0,0.0,118.676025,6.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,1.0,0.84210527,1.0,0.08846812999999998,0.07816880000000004,0.11250000000000004,0.0,0.0,0.0,0,PASS
1841,80,1,0.0,0.8875,0.0,1.0,3.7701004,1.0,0.0,52.09239,8.0,0.0,0.0,0.98574644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.95627254,80,1,0.0,0.8875,0.0,1.0,3.5296063,1.0,0.0,42.370956,8.0,0.0,0.0,0.79667866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.823925,-0.13234753999999993,-0.18906778000000002,0.0,0.0,0.0,0.0,0,PASS
1842,80,1,0.0,1.0,0.0,1.0,0.36550465,1.0,0.0,0.36509705,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.42969808,1.0,0.0,0.43363202,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1843,80,1,0.0,0.8875,0.0,1.0,8.073314,1.0,0.0,150.78587,8.0,0.0,0.0,0.8777272,1.0,0.0,0.0,0.0,0.0,0.96024513,3.4568825,0.9400746,5.0,5.0,1.0,0.0,0.0,0.8806591,80,1,0.0,0.8125,0.0,1.0,4.154803,1.0,0.0,178.48491,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.7767868,9.996432,0.0035137534,5.0,5.0,1.0,0.0,0.0,0.94375,0.06309089999999995,0.12227279999999996,-0.07499999999999996,0.0,0.0,0.0,0,PASS
1844,80,1,0.0,1.0,0.0,1.0,3.9924486,1.0,0.0,9.839352,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.84667873,1.0,0.0,0.8312981,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1845,80,1,0.0,0.925,0.0,1.0,9.26504,1.0,0.0,137.27739,8.0,0.0,0.0,0.8340345,1.0,0.0,0.0,0.0,0.0,0.37383652,1.3458115,0.99384487,5.0,5.0,1.0,0.0,0.0,0.86132413,80,1,0.0,1.0,0.0,1.0,1.5337886,1.0,0.0,159.79245,8.0,0.0,0.0,0.96156925,1.0,0.0,0.0,0.0,0.0,0.45345116,1.6324241,0.9457566,5.0,5.0,1.0,0.0,0.0,0.97309846,0.11177433000000003,0.12753475000000003,0.07499999999999996,0.0,0.0,0.0,0,PASS
1846,80,1,0.0,0.8875,0.0,1.0,17.44161,1.0,0.0,86.44975,8.0,0.0,0.0,0.6363635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.71170443,80,1,0.0,0.8875,0.0,1.0,8.7380495,1.0,0.0,111.969635,7.800000000000001,0.0,0.0,0.84886736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8604571,0.14875266999999992,0.21250386,0.0,0.0,0.0,0.0,0,PASS
1847,80,1,0.0,1.0,0.0,1.0,5.903196,1.0,0.0,76.04832,5.7,0.5,0.0,0.8752033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9126423,80,1,0.0,1.0,0.0,1.0,1.7594117,1.0,0.0,96.11784,6.0,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.08735769999999998,0.12479664000000001,0.0,0.0,0.0,0.0,0,PASS
1848,80,1,0.0,1.0,0.0,1.0,2.8591967,1.0,0.0,51.0266,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,3.0558476,1.0,0.0,37.3313,8.0,0.0,0.0,0.83358335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8835083,-0.11649169999999998,-0.16641665000000005,0.0,0.0,0.0,0.0,0,PASS
1849,80,1,0.0,0.8875,0.0,1.0,10.045443,1.0,0.0,62.236244,4.800000000000001,0.5,0.0,0.84257656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,4.95375,1.0,0.0,0.0,0.85605353,80,1,0.0,0.7625,0.0,1.0,4.2444987,1.0,0.0,60.326996,4.3,0.5,0.0,0.94949836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,4.94375,1.0,0.0,0.0,0.8933989,0.037345370000000044,0.10692179999999996,-0.125,0.0,0.0,0.0,0,PASS
1850,80,1,0.0,0.8875,0.0,1.0,9.599181,1.0,0.0,95.09335,8.0,0.0,0.0,0.80004406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.8262808,80,1,0.0,0.7,0.0,1.0,7.211507,1.0,0.0,107.82875,8.0,0.0,0.0,0.89995897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.83997124,0.01369043999999997,0.09991491000000008,-0.1875,0.0,0.0,0.0,0,PASS
1851,80,1,0.0,1.0,0.0,1.0,0.07324108,1.0,0.0,0.07239014,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.04441318,1.0,0.0,0.041838158,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1852,80,1,0.0,0.75,0.0,1.0,10.771372,1.0,0.0,122.31382,7.1000000000000005,0.0,0.0,0.82112616,1.0,0.0,0.0,0.0,0.0,0.43735695,1.574485,0.9931346,5.0,5.0,1.0,0.0,0.0,0.79978836,80,1,0.0,0.8875,0.0,1.0,3.1257834,1.0,0.0,156.04143,7.9,0.0,0.0,0.9500638,1.0,0.0,0.0,0.0,0.0,0.5032158,1.8115768,0.9751496,5.0,5.0,1.0,0.0,0.0,0.9312946,0.13150624,0.12893763999999996,0.13749999999999996,0.0,0.0,0.0,0,PASS
1853,80,1,0.0,0.925,0.0,1.0,12.32067,1.0,0.0,133.3212,7.800000000000001,0.0,0.0,0.80101544,1.0,0.0,0.0,0.0,0.0,1.170414,4.21349,0.934551,5.0,5.0,1.0,0.0,0.0,0.8382109,80,1,0.0,1.0,0.0,1.0,4.895153,1.0,0.0,155.02689,8.0,0.0,0.0,0.900551,1.0,0.0,0.0,0.0,0.0,3.2291203,11.624832,0.6198245,5.0,5.0,1.0,0.0,0.0,0.93038577,0.09217487000000002,0.09953555999999997,0.07499999999999996,0.0,0.0,0.0,0,PASS
1854,80,1,0.0,0.8875,0.0,1.0,8.297154,1.0,0.0,162.2344,7.9,0.0,0.0,0.8625442,1.0,0.0,0.0,0.0,0.0,3.569067,12.84864,0.4959672,5.0,5.0,1.0,0.0,0.0,0.870031,80,1,0.0,0.8125,0.0,1.0,1.9539776,1.0,0.0,175.1181,7.6,0.0,0.0,0.9750508,1.0,0.0,0.0,0.0,0.0,3.6140366,13.010531,0.0,5.0,5.0,1.0,0.0,0.0,0.92628556,0.056254559999999953,0.11250660000000001,-0.07499999999999996,0.0,0.0,0.0,0,PASS
1855,80,1,0.0,0.8875,0.0,1.0,8.03246,1.0,0.0,91.19127,6.300000000000001,0.0,0.0,0.8372122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.85229856,80,1,0.0,0.8875,0.0,1.0,5.326566,1.0,0.0,120.57125,8.0,0.0,0.0,0.8999096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.89618677,0.04388820999999998,0.06269740000000001,0.0,0.0,0.0,0.0,0,PASS
1856,80,1,0.0,1.0,0.0,1.0,7.2441683,1.0,0.0,25.095024,6.6000000000000005,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.76290935,1.0,0.0,14.827278,5.6000000000000005,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1857,80,1,0.0,1.0,0.0,1.0,7.844046,1.0,0.0,46.44827,7.6,0.0,0.0,0.99999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,4.8775,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,1.03622,1.0,0.0,13.969093,4.1000000000000005,0.5,0.0,0.9801174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.9860822,-0.01391779999999998,-0.019882540000000004,0.0,0.0,0.0,0.0,0,PASS
1858,80,1,0.0,1.0,0.0,1.0,7.193344,1.0,0.0,51.853317,6.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6000001,4.61625,1.0,0.0,0.0,1.0,80,1,0.0,1.0,0.0,1.0,0.6902952,1.0,0.0,38.63623,8.0,0.0,0.0,0.95824146,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97076905,-0.029230949999999978,-0.04175854000000001,0.0,0.0,0.0,0.0,0,PASS
1859,80,1,0.0,1.0,0.0,1.0,1.0524457,1.0,0.0,19.071247,2.7,1.0,0.0,0.9332136,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.9212503,1.0,0.0,0.0,0.9532496,80,1,0.0,0.8875,0.0,1.0,4.8441668,1.0,0.0,25.314152,5.300000000000001,0.5,0.0,0.7284186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2000003,4.8025002,1.0,0.0,0.0,0.776143,-0.1771066,-0.20479499999999995,-0.11250000000000004,0.0,0.0,0.0,0,PASS
1860,80,1,0.0,1.0,0.0,1.0,0.574206,1.0,0.0,0.7850251,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,0.925,0.0,1.0,4.9005847,1.0,0.0,10.092859,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.97749996,-0.022500040000000054,0.0,-0.07499999999999996,0.0,0.0,0.0,0,PASS
1861,80,1,0.0,1.0,0.0,1.0,1.1223681,1.0,0.0,0.0,0.0,1.0,0.0,0.52404207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,0.66682947,80,1,0.0,1.0,0.0,1.0,0.55278033,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.33317052999999996,0.47595793,0.0,0.0,0.0,0.0,0,PASS
1862,80,1,0.0,1.0,0.0,1.0,0.049009617,1.0,0.0,0.049388085,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,80,1,0.0,1.0,1.0963315,1.0,3.610201,1.0,0.0,7.9309864,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PASS
1863,80,1,0.0,0.8875,0.0,1.0,3.3391774,1.0,0.0,63.002003,8.0,0.0,0.0,0.9026931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,4.7175,1.0,0.0,0.0,0.8981352,80,1,0.0,0.8875,0.0,1.0,7.382196,1.0,0.0,51.314857,8.0,0.0,0.0,0.7435366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,4.73875,1.0,0.0,0.0,0.78672564,-0.11140956000000002,-0.15915650000000003,0.0,0.0,0.0,0.0,0,PASS
1864,80,1,0.0,0.8125,0.0,1.0,9.205342,1.0,0.0,144.30936,7.6,0.0,0.0,0.8505788,1.0,0.0,0.0,0.0,0.0,2.4323215,8.756357,0.8117305,5.0,5.0,1.0,0.0,0.0,0.8391552,80,1,0.0,0.8125,0.0,1.0,3.101747,1.0,0.0,169.61488,8.0,0.0,0.0,0.9624394,1.0,0.0,0.0,0.0,0.0,2.4564686,8.8432865,0.49643385,5.0,5.0,1.0,0.0,0.0,0.9174576,0.0783024,0.11186059999999998,0.0,0.0,0.0,0.0,0,PASS
