scenario_index,v26_rf,v27_rf,delta_rf,v26_progress,v27_progress,delta_progress,v26_comfort,v27_comfort,delta_comfort,v26_collision,v27_collision,v26_overlap,v27_overlap,v26_offroad,v27_offroad,v26_accuracy,v27_accuracy
1562,0.93633956,0.93633956,0.0,0.962628,0.962628,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1563,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1564,0.9625614,0.9625614,0.0,0.94651634,0.94651634,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1565,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1566,0.9513608,0.97749996,0.02613915999999994,0.9305154,1.0,0.06948460000000001,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1567,0.92875004,0.96507543,0.0363253899999999,1.0,0.98760766,-0.012392340000000002,0.7625,0.9125,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1568,1.0,1.0,0.0,0.99999994,0.99999994,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1569,0.93051416,0.9218168,-0.008697359999999987,0.9007344,0.88830984,-0.012424560000000029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1570,0.96625006,0.96625006,0.0,1.0000001,1.0000001,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1571,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1572,0.89489096,0.88115466,-0.013736300000000035,0.84984416,0.8623638,0.012519640000000054,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1573,0.8376856,0.8364138,-0.0012718000000000451,0.80026513,0.825234,0.024968870000000032,0.925,0.8625,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1574,0.9209179,0.94761294,0.026695040000000003,0.88702565,0.95730424,0.07027859000000003,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1575,0.9942469,0.9833526,-0.010894300000000023,0.9917813,0.976218,-0.015563299999999947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1576,1.0,0.9378101,-0.06218990000000002,1.0,0.91115737,-0.08884263000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1577,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1578,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1579,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1580,0.9850001,0.9850001,0.0,1.0,1.0,0.0,0.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1581,0.9211487,0.9211487,0.0,0.8873553,0.8873553,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1582,0.9953395,0.9951212,-0.0002183000000000046,0.9933421,0.99303037,-0.00031172999999995454,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1583,0.9992773,0.9992773,0.0,0.9989675,0.9989675,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1584,0.0,0.0,0.0,1.0,0.62354285,-0.37645715,0.8928572,0.7857143,-0.10714290000000004,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1585,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1586,0.90040416,0.9085724,0.008168239999999938,0.8577202,0.86938906,0.011668860000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1587,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1588,0.8637934,0.84862405,-0.015169350000000081,0.83756196,0.86410576,0.026543799999999895,0.925,0.8125,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1589,0.96624994,0.947776,-0.018473940000000022,0.99999994,0.97360855,-0.026391390000000015,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1590,0.7536131,0.0,-0.7536131,0.79801863,0.5641394,-0.23387923,0.65000004,0.64705884,-0.002941199999999977,0.0,0.0,0.0,0.0,0.0,1.0,1,0
1591,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1592,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1593,0.88201904,0.90689737,0.02487833000000006,0.87431294,0.899139,0.024826059999999983,0.90000004,0.925,0.024999960000000043,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1594,0.9405705,0.9265844,-0.013986100000000001,0.91510063,0.9272635,0.012162870000000048,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1595,0.95500004,0.95125,-0.00375004000000001,1.0,1.0,0.0,0.85,0.83750004,-0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1596,0.89494437,0.94747967,0.05253529999999995,0.84992045,0.9249708,0.07505034999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1597,0.36891314,0.0,-0.36891314,0.3984473,0.13698915,-0.26145815,0.3,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,1.0,1,0
1598,0.91278726,0.9302022,0.01741493999999999,0.8754103,0.9002889,0.024878599999999973,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1599,0.90013236,0.93894213,0.03880977000000008,0.90018904,0.91277456,0.012585520000000017,0.90000004,1.0,0.09999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1600,0.92130005,0.92130005,0.0,0.88757145,0.88757145,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1601,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1602,0.96517295,0.9139744,-0.051198550000000065,0.95024717,0.9253206,-0.02492656999999998,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1603,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1604,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1605,0.92265075,0.9312796,0.008628850000000021,0.8895011,0.901828,0.012326899999999918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1606,0.8320347,0.86747724,0.03544254000000002,0.7600496,0.81068176,0.05063216000000004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1607,0.92950934,0.94855183,0.019042490000000023,0.89929914,0.97471696,0.07541781999999997,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1608,0.890156,0.8988928,0.0087368000000001,0.8752228,0.8877039,0.012481100000000023,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1609,0.98945373,1.0,0.010546269999999969,0.9849339,1.0,0.015066099999999971,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1610,0.9093978,0.0,-0.9093978,0.9241397,0.93678313,0.012643430000000011,0.875,0.9130435,0.03804350000000001,0.0,1.0,0.0,1.0,0.0,0.0,1,0
1611,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1612,0.911441,0.9134432,0.002002200000000065,0.92705864,0.9513475,0.024288859999999968,0.875,0.825,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1613,0.9117581,0.9205298,0.008771699999999938,0.87394017,0.88647103,0.012530860000000033,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1614,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1615,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1616,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1617,0.9111542,0.96632785,0.05517364999999996,0.87307733,0.9518969,0.07881957000000006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1618,1.0,0.9362499,-0.06375010000000003,0.99999994,0.99999994,0.0,1.0,0.7875,-0.21250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1619,0.99894905,0.90144914,-0.09749991000000002,0.99849874,0.99849874,0.0,1.0,0.675,-0.32499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1620,0.9387127,0.84032726,-0.09838543999999994,0.91244674,0.8736818,-0.03876494000000008,1.0,0.7625,-0.23750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1621,0.86172676,0.88413125,0.02240449,0.8506811,0.8880446,0.037363499999999994,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1622,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1623,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1624,0.886294,0.93002886,0.04373485999999993,0.8375629,0.90004116,0.06247826000000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1625,0.8079218,0.8887783,0.0808565,0.8381025,0.9375404,0.09943790000000008,0.7375,0.77500004,0.03750003999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1626,0.91045636,0.885927,-0.024529359999999945,0.87208056,0.8370385,-0.035042059999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1627,0.80692405,0.97749996,0.17057590999999994,0.7241772,1.0,0.27582280000000003,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1628,0.867214,0.890037,0.022822999999999927,0.8103057,0.84291,0.03260430000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1629,0.91563624,0.96625006,0.05061382000000003,0.92769474,1.0,0.07230526000000004,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1630,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1631,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1632,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1633,0.97749996,0.95767653,-0.019823429999999975,1.0,0.9877521,-0.012247899999999978,0.925,0.8875,-0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1634,0.9011552,0.8920967,-0.00905850000000008,0.85879314,0.8458525,-0.012940639999999948,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1635,1.0,0.7287244,-0.27127559999999995,1.0,0.6124634,-0.3875366,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1636,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1637,0.9477682,0.94504786,-0.0027203399999999878,0.9253832,0.97506833,0.04968513000000008,1.0,0.875,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1638,0.91871005,0.85240763,-0.06630241999999997,0.9374429,0.87486815,-0.06257475000000001,0.875,0.8,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1639,0.9463057,0.85332966,-0.09297604000000004,0.96079385,0.86011374,-0.10068010999999999,0.9125,0.83750004,-0.07499995999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1640,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1641,0.97749996,1.0,0.022500040000000054,1.0,1.0,0.0,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1642,0.82620776,0.8487199,0.022512140000000014,0.7999396,0.83745694,0.037517340000000066,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1643,0.8909445,0.8646944,-0.026250100000000054,0.84420633,0.84420633,0.0,1.0,0.9125,-0.08750000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1644,0.7820785,0.7513362,-0.0307423,0.80654067,0.7679803,-0.03856037000000001,0.725,0.71250004,-0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1645,0.91103554,0.91984767,0.008812130000000029,0.87290794,0.88549674,0.012588799999999956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1646,0.9054152,0.95693475,0.05151954999999997,0.86487883,0.9384783,0.07359947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1647,0.8485985,0.8448637,-0.003734800000000038,0.783712,0.8105196,0.026807600000000043,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1648,0.9154095,0.93224317,0.016833670000000023,0.8791563,0.90320444,0.024048139999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1649,0.9558143,0.9210124,-0.03480190000000005,0.9368775,0.9621606,0.025283100000000003,1.0,0.825,-0.17500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1650,0.83120996,0.83131886,0.00010889999999996736,0.8177998,0.8554555,0.03765570000000007,0.8625,0.77500004,-0.08749996000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1651,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1652,0.9196497,0.9394085,0.019758799999999965,0.8852138,0.961655,0.07644119999999999,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1653,0.9373207,0.90587324,-0.03144745999999998,0.91045815,0.897676,-0.012782149999999937,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1654,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1655,0.84204453,0.86242837,0.020383840000000042,0.77434933,0.8034691,0.0291197700000001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1656,0.8723408,0.9373997,0.06505889999999992,0.87120116,0.9427138,0.07151264000000002,0.875,0.925,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1657,0.9912263,1.0,0.008773699999999995,0.98746616,0.99999994,0.01253378000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1658,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1659,0.8121948,0.8121948,0.0,0.7799212,0.7799212,0.0,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1660,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1661,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1662,0.96250004,0.93686694,-0.025633099999999964,1.0,0.9473099,-0.05269009999999996,0.875,0.9125,0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1663,0.37969157,0.28303072,-0.09666084999999996,0.16205935,0.023972467,-0.138086883,0.8875,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1664,0.92125934,0.91250545,-0.008753889999999931,0.88751334,0.87500775,-0.012505590000000066,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1665,0.95125,0.9030876,-0.04816240000000005,1.0,0.9151252,-0.08487480000000003,0.83750004,0.875,0.03749996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1666,1.0,0.0,-1.0,1.0,0.61285865,-0.38714135000000005,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0
1667,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1668,0.9386406,0.9299056,-0.008735000000000048,0.91234374,0.89986515,-0.012478589999999956,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1669,0.9389124,0.96625006,0.02733766000000004,0.950232,1.0,0.049768000000000034,0.9125,0.8875,-0.025000000000000022,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1670,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1671,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1672,0.8929173,0.88663197,-0.006285329999999978,0.8952389,0.9344742,0.039235300000000084,0.8875,0.77500004,-0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1673,0.8807253,0.8478901,-0.032835200000000064,0.8617503,0.8737715,0.012021200000000065,0.925,0.7875,-0.13750000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1674,0.918055,0.9246897,0.006634699999999993,0.9311499,0.9513424,0.020192500000000058,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1675,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1676,0.9613566,1.0,0.038643399999999994,0.94479513,1.0,0.05520486999999996,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1677,0.948651,0.93495905,-0.013691950000000008,0.97485864,0.9874415,0.012582859999999974,0.8875,0.8125,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1678,0.8873467,0.9123297,0.024982999999999977,0.88728094,0.87475675,-0.012524190000000046,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1679,0.8181721,0.72028977,-0.0978823299999999,0.8473886,0.79327106,-0.05411754000000002,0.75,0.55,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1680,0.98163015,1.0,0.01836985000000002,0.9737574,1.0,0.026242600000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1681,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1682,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
1683,0.96250004,0.97375005,0.011250010000000032,1.0,1.0,0.0,0.875,0.9125,0.03749999999999998,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1684,0.9212603,0.9361647,0.014904399999999929,0.9464432,0.9730924,0.02664919999999993,0.8625,0.85,-0.012500000000000067,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1685,0.92125,0.0,-0.92125,1.0,0.26507458,-0.7349254199999999,0.7375,0.7619048,0.024404800000000004,0.0,1.0,0.0,1.0,0.0,0.0,1,0
1686,0.9304876,0.9304876,0.0,0.90069646,0.90069646,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1687,0.9708856,0.97749996,0.00661435999999993,0.95840794,1.0,0.04159206000000004,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1688,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1689,0.9375221,0.9553521,0.017830000000000013,0.91074586,0.9362173,0.025471440000000012,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1690,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1691,0.96625006,0.99131316,0.025063100000000005,1.0,0.9875903,-0.012409699999999968,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1692,0.87357724,0.9329279,0.05935066,0.819396,0.9363256,0.11692959999999997,1.0,0.925,-0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1693,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
1694,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1695,0.9136648,0.9362074,0.022542599999999968,0.92487824,0.9624391,0.03756086000000003,0.8875,0.875,-0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1696,0.898903,0.9126771,0.013774100000000011,0.88771856,0.87525296,-0.012465600000000077,0.925,1.0,0.07499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1697,0.96625006,1.0,0.03374993999999998,1.0,1.0,0.0,0.8875,1.0,0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1698,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1699,0.8334343,0.9389064,0.10547210000000007,0.7620491,0.9127234,0.15067429999999993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1700,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1701,0.92200756,0.92200756,0.0,0.88858217,0.88858217,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1702,0.89874995,0.895,-0.003749950000000002,0.99999994,0.99999994,0.0,0.6625,0.65000004,-0.012499959999999977,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1703,0.9987071,0.9915577,-0.0071493999999999724,0.998153,0.9879395,-0.010213499999999986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1704,0.96250004,0.96625006,0.0037500200000000206,1.0,1.0,0.0,0.875,0.8875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1705,0.94132835,0.8553425,-0.08598585000000003,0.9751119,0.9004892,-0.07462270000000004,0.8625,0.75,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1706,0.96624994,0.95874995,-0.007499990000000012,0.99999994,0.99999994,0.0,0.8875,0.8625,-0.02499999999999991,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1707,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1708,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1709,0.94,0.97375005,0.03375005000000009,1.0,1.0,0.0,0.8,0.9125,0.11249999999999993,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1710,0.95525426,1.0,0.04474573999999998,0.93607754,0.99999994,0.06392240000000005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1711,0.912994,0.94786274,0.034868740000000065,0.87570566,0.92551816,0.049812499999999926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1712,0.86580485,0.8937001,0.027895250000000038,0.84043556,0.90171444,0.061278880000000036,0.925,0.875,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1713,0.88836807,0.8978855,0.009517430000000049,0.88874,0.95055073,0.061810730000000036,0.8875,0.77500004,-0.11249995999999995,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1714,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1715,0.937997,0.9332984,-0.004698599999999997,0.9649956,0.90471196,-0.06028363999999997,0.875,1.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1716,0.90418094,0.96250004,0.05831909999999996,0.92204404,1.0,0.07795596000000005,0.8625,0.875,0.012499999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1717,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1718,0.92941344,0.9302667,0.0008532599999999668,0.89916193,0.9485952,0.049433269999999974,1.0,0.8875,-0.11250000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1719,0.85037005,0.85037005,0.0,0.78624284,0.78624284,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1720,0.9383463,0.9559404,0.017594100000000057,0.91192335,0.93705785,0.02513449999999995,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1721,0.9051154,0.93973255,0.034617149999999985,0.8644506,0.9139036,0.04945300000000008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1722,0.8345896,0.9032839,0.06869429999999999,0.897628,0.974334,0.07670600000000005,0.6875,0.7375,0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1723,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1724,0.0,0.0,0.0,0.008631383,0.008631383,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0
1725,0.9110123,0.9554613,0.04444899999999996,0.87287474,0.9363733,0.06349855999999998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1726,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1727,0.89491254,0.9365393,0.041626759999999985,0.8980894,0.94148475,0.043395349999999944,0.8875,0.925,0.03750000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1728,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1729,0.81864816,0.8289384,0.010290240000000006,0.7730688,0.78776914,0.014700339999999978,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1730,0.9101952,1.0,0.08980480000000002,0.9413502,1.0,0.058649799999999974,0.83750004,1.0,0.16249996,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1731,0.97749996,0.97749996,0.0,0.99999994,0.99999994,0.0,0.925,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1732,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1733,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
